Date,open,high,low,close,volume,market_cap,lagged_open,lagged_close,returns,lagged_returns,returns2,idx,up,down,HV_14_days,HV_22_days,HV_44_days,SMA_14_close,DSMA_14_close,SMA_28_close,DSMA_28_close,SMA_12_close,DSMA_12_close,lagged_SMA_12_close,EMA_12_close,DEMA_12_close,SMA_26_close,DSMA_26_close,lagged_SMA_26_close,EMA_26_close,DEMA_26_close,rsi,macd,momentum,boll_bands_upper_band,boll_bands_lower_band,daily_volatility_close,daily_volatility_returns,daily_ann_volatility,daily_volatility_returns_1_lag,daily_volatility_returns_2_lag,daily_volatility_returns_3_lag,daily_volatility_returns_4_lag,daily_volatility_returns_5_lag,returns_1_lag,returns_2_lag,returns_3_lag,returns_4_lag,returns_5_lag
2019-09-21,0.313473,0.31493899999999997,0.29153,0.294232,8844658,817826798,0.298099,0.31274,-5.918014964507268,4.910399796042975,35.02290112013196,10,0.0,5.918,4.41033361854321,4.029744426374078,4.138788057245022,0.26095635714285714,0.27128992857142864,0.25519510714285715,0.25719692857142856,0.26404500000000003,0.26404500000000003,0.25950008333333335,0.2648434551282052,0.27605999358974354,0.2542878076923077,0.2542878076923077,0.2533306153846154,0.2563603475783476,0.2595631652421652,64.12248175471154,0.008483107549857594,0.057737999999999984,2.56276554690228,-2.0408528326165656,0.006543566153100339,3.8284227533427906,73.1419140034233,1.7172207978337128,4.663177308224118,2.7336370119363154,1.96966294366737,0.2824812551017531,4.910399796042975,0.05336591227180776,13.242823098353828,5.510930024583027,-0.060118071893189295
2019-09-20,0.298099,0.314602,0.286747,0.31274,10996208,869270342,0.29818,0.298102,4.910399796042975,0.05336591227180776,24.112026156978885,11,4.91,0.0,3.925915397006618,3.743007691522199,4.030615180652404,0.25723907142857144,0.2690271428571429,0.2539491428571429,0.2565660357142857,0.25950008333333335,0.25950008333333335,0.2538680833333334,0.2629253012820513,0.2755170320512821,0.2533306153846154,0.2533306153846154,0.2514804230769231,0.2560181695156695,0.2592967407407407,76.0316599346056,0.006907131766381802,0.07405900000000001,2.277036733894799,-1.7625585910376562,0.005175314531504356,1.7172207978337128,32.80745727738007,4.663177308224118,2.7336370119363154,1.96966294366737,0.2824812551017531,0.598235328821613,0.05336591227180776,13.242823098353828,5.510930024583027,-0.060118071893189295,0.7388595722689573
2019-09-19,0.29818,0.301979,0.27461399999999997,0.298102,10469838,828584044,0.263271,0.29794299999999996,0.05336591227180776,13.242823098353828,0.002847920592602282,12,0.053,0.0,4.240765345601226,3.6728451025281683,3.9715183487771313,0.2514214285714286,0.2673369285714286,0.2520772857142857,0.2558778928571429,0.2538680833333334,0.2538680833333334,0.24920875,0.25673078846153846,0.2742838525641026,0.2514804230769231,0.2514804230769231,0.24998976923076924,0.2535536381766382,0.25839277207977207,72.24607041006219,0.0031771502849002875,0.059203000000000006,2.3838599914259655,-1.8810171342831081,5.621498910433768e-05,4.663177308224118,89.08987738175848,2.7336370119363154,1.96966294366737,0.2824812551017531,0.598235328821613,0.06607666876049309,13.242823098353828,5.510930024583027,-0.060118071893189295,0.7388595722689573,2.430924603289464
2019-09-18,0.263271,0.314284,0.262492,0.29794299999999996,13018764,828140512,0.249494,0.26310100000000003,13.242823098353828,5.510930024583027,175.37236361429368,13,13.243,0.0,4.322505343107583,4.003683285194754,4.043232792922159,0.24744778571428575,0.2661873571428572,0.25077175,0.2560559285714286,0.24920875,0.24920875,0.24365458333333334,0.2520066474358974,0.27310953205128213,0.24998976923076924,0.24998976923076924,0.24854303846153847,0.2522022948717949,0.25778101282051286,72.2017867872421,-0.00019564743589750577,0.05824999999999997,2.3866365374945664,-1.8917409660659947,0.012318507235050818,2.7336370119363154,52.22606178198064,1.96966294366737,0.2824812551017531,0.598235328821613,0.06607666876049309,1.1173409020133527,5.510930024583027,-0.060118071893189295,0.7388595722689573,2.430924603289464,2.244031561054416
2019-09-17,0.249494,0.265757,0.248521,0.26310100000000003,5356221,731297166,0.24962199999999998,0.24935900000000003,5.510930024583027,-0.060118071893189295,30.370349735850684,14,5.511,0.0,2.70694358734823,2.959150316001795,3.5220509108656057,0.24381135714285715,0.26339985714285713,0.2487199642857143,0.25572117857142856,0.24365458333333334,0.24365458333333334,0.24193541666666665,0.24519166025641023,0.27076421794871797,0.24854303846153847,0.24854303846153847,0.24848326923076922,0.24956606410256407,0.25700400712250715,58.837687429735,-0.00437440384615384,0.017945000000000044,1.5637785366239094,-1.0761558223381953,0.00485853069353278,1.96966294366737,37.63035770165611,0.2824812551017531,0.598235328821613,0.06607666876049309,1.1173409020133527,0.29169349809604755,-0.060118071893189295,0.7388595722689573,2.430924603289464,2.244031561054416,-0.9162857537885261
2019-09-16,0.24962199999999998,0.255386,0.243887,0.24935900000000003,3773710,693100364,0.24767899999999998,0.249509,-0.060118071893189295,0.7388595722689573,0.0036141825681546766,15,0.0,0.06,2.2725299880995666,2.7217845427493232,3.415787754661858,0.24287178571428572,0.26095635714285714,0.24824096428571427,0.25519510714285715,0.24193541666666665,0.24193541666666665,0.24174158333333332,0.24291349358974357,0.26832887820512824,0.24848326923076922,0.24848326923076922,0.24814226923076926,0.24823239743589748,0.2562997663817664,50.04150211263702,-0.005318903846153911,0.007169000000000009,1.3467386183122982,-0.8609950468837269,5.303300858898522e-05,0.2824812551017531,5.396796801030174,0.598235328821613,0.06607666876049309,1.1173409020133527,0.29169349809604755,0.08485462205099782,0.7388595722689573,2.430924603289464,2.244031561054416,-0.9162857537885261,-0.09125195166156397
2019-09-15,0.24767899999999998,0.250629,0.244851,0.249509,3340807,693517442,0.241729,0.24767899999999998,0.7388595722689573,2.430924603289464,0.5459134675334665,16,0.739,0.0,2.4557930888053217,2.764662642381908,3.421061692935802,0.24291949999999998,0.25723907142857144,0.24834414285714287,0.2539491428571429,0.24174158333333332,0.24174158333333332,0.24177808333333337,0.24296745512820517,0.2691557564102564,0.24814226923076926,0.24814226923076926,0.2481491923076923,0.2482499188034188,0.2567878717948718,50.150125479446515,-0.005282463675213622,0.018216000000000038,1.4360395584720886,-0.9502005584720887,0.00064700270478571,0.598235328821613,11.429269909200707,0.06607666876049309,1.1173409020133527,0.29169349809604755,0.08485462205099782,0.6707331967192505,2.430924603289464,2.244031561054416,-0.9162857537885261,-0.09125195166156397,-0.3312570663306924
2019-09-14,0.241729,0.249007,0.240186,0.24767899999999998,3040655,688430543,0.23658400000000002,0.24180100000000002,2.430924603289464,2.244031561054416,5.909394426878037,17,2.431,0.0,2.544520334119845,2.758024610462255,3.417554113889349,0.24235364285714286,0.2514214285714286,0.24829092857142857,0.2520772857142857,0.24177808333333337,0.24177808333333337,0.24197375000000002,0.24285148076923077,0.2664019230769231,0.2481491923076923,0.2481491923076923,0.24832492307692308,0.2482770769230769,0.25614537749287747,48.89338623891716,-0.005425596153846135,0.00520799999999999,1.4757011874531805,-0.9909939017388947,0.0020781868299072415,0.06607666876049309,1.2623929841323707,1.1173409020133527,0.29169349809604755,0.08485462205099782,0.6707331967192505,1.220832359192068,2.244031561054416,-0.9162857537885261,-0.09125195166156397,-0.3312570663306924,-2.2283770333991426
2019-09-13,0.23658400000000002,0.243162,0.23602800000000002,0.24180100000000002,3309018,672093717,0.23875900000000003,0.236494,2.244031561054416,-0.9162857537885261,5.035677647008319,18,2.244,0.0,2.5050818009777487,2.695401434623824,3.391671216470968,0.24232900000000002,0.24744778571428575,0.24809846428571428,0.25077175,0.24197375000000002,0.24197375000000002,0.24195591666666663,0.2419320833333333,0.2648434551282052,0.24832492307692308,0.24832492307692308,0.24856407692307692,0.24806310826210826,0.2563603475783476,44.73810225740558,-0.0061310249287749585,-0.005231999999999987,1.4564369354982738,-0.9717789354982738,0.001876307843878506,1.1173409020133527,21.346767959784557,0.29169349809604755,0.08485462205099782,0.6707331967192505,1.220832359192068,1.232728184862992,-0.9162857537885261,-0.09125195166156397,-0.3312570663306924,-2.2283770333991426,1.224658326107586
2019-09-12,0.23875900000000003,0.239565,0.23460100000000003,0.236494,3289783,657342521,0.23891199999999999,0.238681,-0.9162857537885261,-0.09125195166156397,0.8395795825958074,19,0.0,0.916,2.4234336781446526,3.2836575946145934,3.380520104581396,0.24310392857142854,0.24381135714285715,0.2481080357142857,0.2487199642857143,0.24195591666666663,0.24195591666666663,0.24285925,0.24187998076923076,0.2629253012820513,0.24856407692307692,0.24856407692307692,0.24878700000000004,0.24787640740740743,0.2560181695156695,40.69564923277753,-0.005996426638176677,-0.013452999999999965,1.4213964241499724,-0.9351885670071154,0.0007732212652274878,0.29169349809604755,5.572796456313539,0.08485462205099782,0.6707331967192505,1.220832359192068,1.232728184862992,3.2956040901308947,-0.09125195166156397,-0.3312570663306924,-2.2283770333991426,1.224658326107586,4.711340161613209
2019-09-11,0.23891199999999999,0.240702,0.23606999999999997,0.238681,2895618,663419829,0.239661,0.23889899999999997,-0.09125195166156397,-0.3312570663306924,0.008326918682044406,20,0.0,0.091,2.58361096190461,3.371219636140944,3.382329365134192,0.24410492857142857,0.24287178571428572,0.24836728571428573,0.24824096428571427,0.24285925,0.24285925,0.2440233333333333,0.24320143589743587,0.25673078846153846,0.24878700000000004,0.24878700000000004,0.24891730769230766,0.24815906267806265,0.2535536381766382,41.867608044554196,-0.004957626780626778,-0.011345999999999995,1.505449267195598,-1.0172394100527409,7.707463914933226e-05,0.08485462205099782,1.6211452780202813,0.6707331967192505,1.220832359192068,1.232728184862992,3.2956040901308947,0.9769808031320256,-0.3312570663306924,-2.2283770333991426,1.224658326107586,4.711340161613209,-4.610035839337501
2019-09-10,0.239661,0.24336799999999997,0.237794,0.23889899999999997,3461869,664027095,0.24516999999999997,0.239693,-0.3312570663306924,-2.2283770333991426,0.10973124399401675,21,0.0,0.331,3.098705365446954,3.3761825853966596,3.3824497078448434,0.2444188571428571,0.24291949999999998,0.24811074999999996,0.24834414285714287,0.2440233333333333,0.2440233333333333,0.24499075,0.2440535576923077,0.2520066474358974,0.24891730769230766,0.24891730769230766,0.249104,0.24834807407407408,0.2522022948717949,41.97950666315272,-0.0042945163817663945,-0.0026880000000000237,1.7591829052328247,-1.2703451909471104,0.00028072139213106536,0.6707331967192505,12.814339730596618,1.220832359192068,1.232728184862992,3.2956040901308947,0.9769808031320256,0.24072378243290912,-2.2283770333991426,1.224658326107586,4.711340161613209,-4.610035839337501,-1.846716835402562
2019-09-09,0.24516999999999997,0.24533000000000002,0.23529,0.239693,5140580,666232952,0.242182,0.24515599999999999,-2.2283770333991426,1.224658326107586,4.965664202980763,22,0.0,2.228,3.1937032844694517,3.400041890240949,3.3846808517446183,0.24592449999999996,0.24235364285714286,0.24874639285714287,0.24829092857142857,0.24499075,0.24499075,0.24527266666666667,0.2444142564102564,0.24519166025641023,0.249104,0.249104,0.24878880769230768,0.24811504415954416,0.24956606410256407,42.36242548923545,-0.003700787749287754,-0.007641000000000037,1.816744266763015,-1.3248952667630152,0.0019314621728110531,1.220832359192068,23.32396947297826,1.232728184862992,3.2956040901308947,0.9769808031320256,0.24072378243290912,0.40087672943892944,1.224658326107586,4.711340161613209,-4.610035839337501,-1.846716835402562,-1.1658471595978215
2019-09-08,0.242182,0.248993,0.240912,0.24515599999999999,4028778,681418010,0.231237,0.24219000000000002,1.224658326107586,4.711340161613209,1.4997880157046346,23,1.225,0.0,3.2334751331021865,3.404163950056421,3.434916959602039,0.24804249999999997,0.24232900000000002,0.2494549642857143,0.24809846428571428,0.24527266666666667,0.24527266666666667,0.24650783333333334,0.24629985897435897,0.24291349358974357,0.24878880769230768,0.24878880769230768,0.2492326923076923,0.2489307150997151,0.24823239743589748,44.9839440271068,-0.002630856125356129,-0.007494000000000001,1.852121011404998,-1.356036011404998,0.001048639356499639,1.232728184862992,23.5512389033103,3.2956040901308947,0.9769808031320256,0.24072378243290912,0.40087672943892944,1.2464744021710479,4.711340161613209,-4.610035839337501,-1.846716835402562,-1.1658471595978215,-0.031996544373213975
2019-09-07,0.231237,0.24281,0.230415,0.24219000000000002,3822944,673173924,0.242471,0.23129299999999997,4.711340161613209,-4.610035839337501,22.196726118429577,24,4.711,0.0,3.273918929847331,3.395029315131161,3.426513603523206,0.24943385714285715,0.24310392857142854,0.2503208214285714,0.2481080357142857,0.24650783333333334,0.24650783333333334,0.24877075,0.24775832692307692,0.24296745512820517,0.2492326923076923,0.2492326923076923,0.24989973076923075,0.2493286396011396,0.2482499188034188,43.2122781337916,-0.0015703126780626797,-0.008317999999999992,1.8826863104325269,-1.3838185961468126,0.0038526712972949202,3.2956040901308947,62.962427735864274,0.9769808031320256,0.24072378243290912,0.40087672943892944,1.2464744021710479,2.056671022837952,-4.610035839337501,-1.846716835402562,-1.1658471595978215,-0.031996544373213975,3.493565465029169
2019-09-06,0.242471,0.24476599999999998,0.22787,0.23129299999999997,6900832,642886828,0.247167,0.242471,-4.610035839337501,-1.846716835402562,21.252430439976216,25,0.0,4.61,2.9218650366901175,3.2338878280311074,3.3407927192646083,0.2506592142857143,0.24410492857142857,0.25101710714285713,0.24836728571428573,0.24877075,0.24877075,0.25154925,0.24843290384615385,0.24285148076923077,0.24989973076923075,0.24989973076923075,0.25136538461538466,0.24987854131054135,0.2482770769230769,36.20353566273817,-0.0014456374643875003,-0.011783000000000043,1.7154440029770035,-1.214125574405575,0.0039520198000516215,0.9769808031320256,18.66519203588063,0.24072378243290912,0.40087672943892944,1.2464744021710479,2.056671022837952,0.07759862873383684,-1.846716835402562,-1.1658471595978215,-0.031996544373213975,3.493565465029169,-2.3235786426451854
2019-09-05,0.247167,0.248962,0.239193,0.242471,5063507,673954237,0.249912,0.247033,-1.846716835402562,-1.1658471595978215,3.4103630701592533,26,0.0,1.847,2.708408480591942,3.2781403914159233,3.4248947649541526,0.2527331428571429,0.2444188571428571,0.25183810714285715,0.24811074999999996,0.25154925,0.25154925,0.2529554166666667,0.2513424294871795,0.2419320833333333,0.25136538461538466,0.25136538461538466,0.25210442307692305,0.25139083618233615,0.24806310826210826,41.02660753734076,-4.84066951566553e-05,-0.01750700000000005,1.621742317739024,-1.1162760320247382,0.0016129105678865186,0.24072378243290912,4.599021405855206,0.40087672943892944,1.2464744021710479,2.056671022837952,0.07759862873383684,1.0462207293145158,-1.1658471595978215,-0.031996544373213975,3.493565465029169,-2.3235786426451854,-2.104096576291292
2019-09-04,0.249912,0.250204,0.242511,0.247033,4683799,686635243,0.24967399999999998,0.24994699999999997,-1.1658471595978215,-0.031996544373213975,1.3591995995423083,27,0.0,1.166,3.6296951232671586,3.9030283259146046,3.431130274420812,0.25409571428571426,0.24592449999999996,0.2529978571428571,0.24874639285714287,0.2529554166666667,0.2529554166666667,0.25406333333333336,0.2529817435897436,0.24187998076923076,0.25210442307692305,0.25210442307692305,0.2523831923076923,0.25198688176638173,0.24787640740740743,43.20805076361591,0.0009948618233618922,-0.022312,2.0986756642575988,-1.5904842356861704,0.00103025458018879,0.40087672943892944,7.658739162229199,1.2464744021710479,2.056671022837952,0.07759862873383684,1.0462207293145158,0.7786721577059527,-0.031996544373213975,3.493565465029169,-2.3235786426451854,-2.104096576291292,0.8550625129736256
2019-09-03,0.24967399999999998,0.251959,0.247152,0.24994699999999997,5912990,694735081,0.241431,0.250027,-0.031996544373213975,3.493565465029169,0.0010237788518270509,28,0.0,0.032,3.765159913758105,3.9021093032960694,3.4933969211396994,0.2536285714285715,0.24804249999999997,0.25404464285714284,0.2494549642857143,0.25406333333333336,0.25406333333333336,0.25503000000000003,0.25424800000000003,0.24320143589743587,0.2523831923076923,0.2523831923076923,0.25334461538461533,0.25309294017094014,0.24815906267806265,44.61510156143206,0.0011550598290598901,-0.014688000000000034,2.1635328316817546,-1.6562756888246115,2.8284271247470562e-05,1.2464744021710479,23.81386001623214,2.056671022837952,0.07759862873383684,1.0462207293145158,0.7786721577059527,3.379545905174225,3.493565465029169,-2.3235786426451854,-2.104096576291292,0.8550625129736256,3.057479965113785
2019-09-02,0.241431,0.25455300000000003,0.240686,0.250027,5156804,694956487,0.247385,0.241587,3.493565465029169,-2.3235786426451854,12.204999658444475,29,3.494,0.0,3.7763964422763387,3.975292351420774,3.4951355942510416,0.25361014285714284,0.24943385714285715,0.2550548214285714,0.2503208214285714,0.25503000000000003,0.25503000000000003,0.2542355,0.25358803846153843,0.2440535576923077,0.25334461538461533,0.25334461538461533,0.2543567692307692,0.2540360455840456,0.24834807407407408,44.6521699261346,-0.0004480071225071436,-0.009317999999999993,2.1690750252789592,-1.6618547395646737,0.0029839906166072316,2.056671022837952,39.29264472017858,0.07759862873383684,1.0462207293145158,0.7786721577059527,3.379545905174225,1.069012322808698,-2.3235786426451854,-2.104096576291292,0.8550625129736256,3.057479965113785,-6.501319342405909
2019-09-01,0.247385,0.250578,0.239184,0.241587,5111188,671499176,0.252692,0.24733400000000003,-2.3235786426451854,-2.104096576291292,5.399017708556842,30,0.0,2.324,3.6781832469186755,3.952373652989215,3.554571691033712,0.2537687857142857,0.2506592142857143,0.25656260714285717,0.25101710714285713,0.2542355,0.2542355,0.2549106666666667,0.2528608717948718,0.2444142564102564,0.2543567692307692,0.2543567692307692,0.2557661923076923,0.25471588176638177,0.24811504415954416,39.748058080830106,-0.0018550099715099466,-0.018741000000000008,2.1205849781246475,-1.6130474066960763,0.002031871335739565,0.07759862873383684,1.482519720341259,1.0462207293145158,0.7786721577059527,3.379545905174225,1.069012322808698,1.8588090082886854,-2.104096576291292,0.8550625129736256,3.057479965113785,-6.501319342405909,-3.477695891885857
2019-08-31,0.252692,0.253255,0.243181,0.24733400000000003,5101617,687473073,0.250508,0.25265,-2.104096576291292,0.8550625129736256,4.427222402360738,31,0.0,2.104,3.67607218671051,3.981449483313614,3.543439721115132,0.2542282142857143,0.2527331428571429,0.25812575,0.25183810714285715,0.2549106666666667,0.2549106666666667,0.2553201666666667,0.25409152564102566,0.24629985897435897,0.2557661923076923,0.2557661923076923,0.2574935384615385,0.2567409800569801,0.2489307150997151,42.10706264405922,-0.002649454415954433,-0.014212999999999948,2.123350749511302,-1.6148943209398734,0.0018794898243938193,1.0462207293145158,19.98801896820443,0.7786721577059527,3.379545905174225,1.069012322808698,1.8588090082886854,0.09190410687557213,0.8550625129736256,3.057479965113785,-6.501319342405909,-3.477695891885857,1.7798099268804268
2019-08-30,0.250508,0.252818,0.24527,0.25265,4923288,702248480,0.24305500000000002,0.250508,0.8550625129736256,3.057479965113785,0.7311319010927716,32,0.855,0.0,3.6161270460289914,4.271047978040709,3.698597628448741,0.2538679285714286,0.25409571428571426,0.2594189285714286,0.2529978571428571,0.2553201666666667,0.2553201666666667,0.25493425000000003,0.25458282692307693,0.24775832692307692,0.2574935384615385,0.2574935384615385,0.25875142307692306,0.2582994658119658,0.2493286396011396,44.368840986117625,-0.0037166388888888457,0.012157000000000001,2.089905293824427,-1.5821694366815695,0.0007573113626507844,0.7786721577059527,14.876510684735585,3.379545905174225,1.069012322808698,1.8588090082886854,0.09190410687557213,0.8546639013371496,3.057479965113785,-6.501319342405909,-3.477695891885857,1.7798099268804268,2.039753995642868
