Date,open,high,low,close,volume,market_cap,lagged_open,lagged_close,returns,lagged_returns,returns2,idx,up,down,HV_14_days,HV_22_days,HV_44_days,SMA_14_close,DSMA_14_close,SMA_28_close,DSMA_28_close,SMA_12_close,DSMA_12_close,lagged_SMA_12_close,EMA_12_close,DEMA_12_close,SMA_26_close,DSMA_26_close,lagged_SMA_26_close,EMA_26_close,DEMA_26_close,rsi,macd,momentum,boll_bands_upper_band,boll_bands_lower_band,daily_volatility_close,daily_volatility_returns,daily_ann_volatility,daily_volatility_returns_1_lag,daily_volatility_returns_2_lag,daily_volatility_returns_3_lag,daily_volatility_returns_4_lag,daily_volatility_returns_5_lag,returns_1_lag,returns_2_lag,returns_3_lag,returns_4_lag,returns_5_lag
2019-09-21,10183.65,10188.1,10000.71,10019.72,13425266806,179853287294,10266.32,10181.64,-1.590313544772748,-0.8257024607433383,2.529097170687663,10,0.0,1.59,1.0616513272824322,1.7962141055673417,2.5827794340719645,10266.50857142857,9805.473571428573,10203.151785714288,10026.965357142855,10246.239166666666,10246.239166666666,10272.51,10233.61923076923,9174.646538461539,10199.188846153847,10199.188846153847,10212.692692307694,10198.39841880342,9785.46849002849,42.5485116619752,35.22081196581166,-390.40999999999985,32065.413474255787,-11532.396331398646,57.24736500486355,0.2703308412437963,5.164663470214316,0.5282272997861656,0.38481283186130527,0.026315640511899423,0.12011474936532308,0.2070208169119607,-0.8257024607433383,0.6683499620032896,-0.4200650895836211,-0.34563321815469505,-0.6853690333416651
2019-09-20,10266.32,10285.87,10132.19,10181.64,14734189639,182738947696,10200.5,10266.41,-0.8257024607433383,0.6683499620032896,0.6817845536776042,11,0.0,0.826,1.111883284394973,1.7557156486399954,2.577223345517723,10302.046428571428,9969.127857142857,10208.160357142859,10076.652142857143,10272.51,10272.51,10294.146666666666,10276.837948717948,9339.653525641026,10212.692692307694,10212.692692307694,10211.034230769232,10208.856880341882,9870.783247863248,46.522002515561674,67.9810683760661,3.2699999999986176,33211.39286655043,-12607.300009407574,29.970720920591972,0.5282272997861656,10.09176839247587,0.38481283186130527,0.026315640511899423,0.12011474936532308,0.2070208169119607,0.02676248775853926,0.6683499620032896,-0.4200650895836211,-0.34563321815469505,-0.6853690333416651,-0.09982573940076067
2019-09-19,10200.5,10295.67,9851.69,10266.41,19937691247,184240949577,10247.8,10198.25,0.6683499620032896,-0.4200650895836211,0.44669167170979857,12,0.668,0.0,1.2215844939519165,1.8423926810735158,2.6585500877114274,10314.307857142858,10089.940714285714,10216.243571428571,10121.9175,10294.146666666666,10294.146666666666,10315.05,10307.566923076924,9488.350833333332,10211.034230769232,10211.034230769232,10206.94,10211.345185185186,9924.85925925926,48.73449241253277,96.22173789173758,150.4300000000003,35513.90494540713,-14885.289231121411,24.098199102837487,0.38481283186130527,7.351838829930085,0.026315640511899423,0.12011474936532308,0.2070208169119607,0.02676248775853926,0.15985452477447773,-0.4200650895836211,-0.34563321815469505,-0.6853690333416651,-0.09982573940076067,-0.024129993098820357
2019-09-18,10247.8,10275.93,10191.47,10198.25,16169268880,182998899156,10281.51,10241.27,-0.4200650895836211,-0.34563321815469505,0.1764546794868956,13,0.0,0.42,1.1957160675868648,2.0712816599973736,2.6823890906680314,10336.387857142856,10196.755714285715,10211.409642857141,10177.807857142858,10315.05,10315.05,10327.970833333335,10308.013782051283,9625.791602564103,10206.94,10206.94,10215.006153846152,10213.764957264955,9968.851410256411,46.84714338825929,94.24882478632753,-136.71999999999935,35055.157940333804,-14382.382226048094,15.209866863322793,0.026315640511899423,0.5027596060507502,0.12011474936532308,0.2070208169119607,0.02676248775853926,0.15985452477447773,0.9734216781178285,-0.34563321815469505,-0.6853690333416651,-0.09982573940076067,-0.024129993098820357,-0.47626686698436504
2019-09-17,10281.51,10296.77,10199.74,10241.27,15304603363,183748515828,10347.22,10276.79,-0.34563321815469505,-0.6853690333416651,0.11946232149197103,14,0.0,0.346,1.194897784981004,2.1055155212225385,2.935424209609467,10364.690714285714,10240.016428571429,10209.259642857141,10200.718571428572,10327.970833333335,10327.970833333335,10355.825833333332,10338.201858974358,9814.520064102564,10215.006153846152,10215.006153846152,10210.767307692307,10213.026766381765,10035.684088319089,47.88023630832426,125.1750925925935,-200.01000000000022,35134.182667312074,-14404.801238740647,12.55821643387324,0.12011474936532308,2.2947890644914293,0.2070208169119607,0.02676248775853926,0.15985452477447773,0.9734216781178285,0.58698293056128,-0.6853690333416651,-0.09982573940076067,-0.024129993098820357,-0.47626686698436504,2.276985411220056
2019-09-16,10347.22,10386.87,10189.74,10276.79,15160167779,184366827555,10356.47,10347.71,-0.6853690333416651,-0.09982573940076067,0.4697307118636885,15,0.0,0.685,1.42734528009396,2.161373003751547,2.943679500536278,10391.995714285715,10266.50857142857,10227.90107142857,10203.151785714288,10355.825833333332,10355.825833333332,10382.300833333335,10366.068397435898,9961.257756410256,10210.767307692307,10210.767307692307,10205.431153846152,10210.716994301993,10077.260883190884,48.70368387567635,155.35140313390548,-240.45999999999913,40057.92778137046,-19273.936352799035,25.074006460874358,0.2070208169119607,3.9551271536749453,0.02676248775853926,0.15985452477447773,0.9734216781178285,0.58698293056128,0.9672052001139221,-0.09982573940076067,-0.024129993098820357,-0.47626686698436504,2.276985411220056,0.6167469686575222
2019-09-15,10356.47,10387.03,10313.09,10347.71,12043433567,185618174384,10345.4,10358.05,-0.09982573940076067,-0.024129993098820357,0.009965178246908582,16,0.0,0.1,2.1433869865731205,2.1556942612593226,2.975524555055395,10396.993571428573,10302.046428571428,10250.731785714283,10208.160357142859,10382.300833333335,10382.300833333335,10405.286666666667,10396.428717948718,10163.498461538462,10205.431153846152,10205.431153846152,10221.412692307691,10230.768048433049,10160.284387464388,50.307762891519126,165.66066951566972,-5.5900000000001455,54966.555012397366,-34172.56786954022,3.655742058734502,0.02676248775853926,0.5112966107109226,0.15985452477447773,0.9734216781178285,0.58698293056128,0.9672052001139221,0.389174696734743,-0.024129993098820357,-0.47626686698436504,2.276985411220056,0.6167469686575222,-2.118922454540262
2019-09-14,10345.4,10422.13,10291.69,10358.05,13468713124,185784300332,10415.36,10360.55,-0.024129993098820357,-0.47626686698436504,0.000582256566949118,17,0.0,0.024,2.1494683960824257,2.2200303459819675,2.98035934149529,10354.869285714287,10314.307857142858,10250.663928571428,10216.243571428571,10405.286666666667,10405.286666666667,10404.345833333335,10397.223397435897,10219.185448717948,10221.412692307691,10221.412692307691,10242.874230769232,10251.40576923077,10189.648190883192,50.53308660509503,145.8176282051263,-217.48000000000138,54869.79783612921,-34160.059264700634,0.8838834764831844,0.15985452477447773,3.054016407645684,0.9734216781178285,0.58698293056128,0.9672052001139221,0.389174696734743,0.10459278607680811,-0.47626686698436504,2.276985411220056,0.6167469686575222,-2.118922454540262,-1.0181701860308423
2019-09-13,10415.36,10441.49,10226.6,10360.55,14109864675,185809163035,10176.82,10410.13,-0.47626686698436504,2.276985411220056,0.22683012858710286,18,0.0,0.476,2.144294052483525,2.2950847370127803,3.0162536954108115,10302.912857142857,10336.387857142856,10246.152857142859,10211.409642857141,10404.345833333335,10404.345833333335,10354.130833333333,10355.118397435896,10233.61923076923,10242.874230769232,10242.874230769232,10242.307307692306,10251.066025641025,10198.39841880342,50.5839516503403,104.05237179487085,-233.9400000000005,54487.8623827978,-33882.03666851208,17.52917710561513,0.9734216781178285,18.59719504795955,0.58698293056128,0.9672052001139221,0.389174696734743,0.10459278607680811,0.8152552924908679,2.276985411220056,0.6167469686575222,-2.118922454540262,-1.0181701860308423,-0.7223371128384226
2019-09-12,10176.82,10442.25,10099.24,10410.13,15323563925,186678943059,10123.03,10178.37,2.276985411220056,0.6167469686575222,5.184662562908968,19,2.277,0.0,2.124393502621945,2.291628309859151,3.1026064531378257,10248.457142857142,10364.690714285714,10246.645357142857,10209.259642857141,10354.130833333333,10354.130833333333,10289.175,10307.78346153846,10276.837948717948,10242.307307692306,10242.307307692306,10235.446153846153,10248.385698005697,10208.856880341882,51.539304925114436,59.39776353276284,-213.41000000000167,53791.968675227494,-33295.05438951321,81.93953380389657,0.58698293056128,11.214293142287774,0.9672052001139221,0.389174696734743,0.10459278607680811,0.8152552924908679,1.30281365301166,0.6167469686575222,-2.118922454540262,-1.0181701860308423,-0.7223371128384226,1.583553070035637
2019-09-11,10123.03,10215.95,9980.78,10178.37,15428063426,182502788242,10336.41,10115.98,0.6167469686575222,-2.118922454540262,0.3803768233482427,20,0.617,0.0,2.2276639451583,2.565476685642228,3.08853376240254,10184.176428571429,10391.995714285715,10243.124642857143,10227.90107142857,10289.175,10289.175,10240.824999999999,10231.216538461538,10307.566923076924,10235.446153846153,10235.446153846153,10242.983461538463,10238.197279202279,10211.345185185186,47.211823858066126,-6.980740740740657,-168.38999999999942,55558.02171069062,-35189.66885354776,22.05819603911543,0.9672052001139221,18.478429402454783,0.389174696734743,0.10459278607680811,0.8152552924908679,1.30281365301166,0.67967084509855,-2.118922454540262,-1.0181701860308423,-0.7223371128384226,1.583553070035637,-2.101360404632213
2019-09-10,10336.41,10394.35,10020.57,10115.98,14906809639,181360731383,10443.23,10334.97,-2.118922454540262,-1.0181701860308423,4.489832368354928,21,0.0,2.119,2.5349233856687325,2.5700984910626805,3.088942394450224,10153.894285714287,10396.993571428573,10238.600714285714,10250.731785714283,10240.824999999999,10240.824999999999,10190.343333333334,10178.902820512822,10308.013782051283,10242.983461538463,10242.983461538463,10250.505384615386,10240.540541310542,10213.764957264955,46.00657072471557,-61.63772079772025,358.0100000000002,61632.582446644796,-41324.79387521623,77.4246570060203,0.389174696734743,7.435172141328094,0.10459278607680811,0.8152552924908679,1.30281365301166,0.67967084509855,0.03340669044616532,-1.0181701860308423,-0.7223371128384226,1.583553070035637,-2.101360404632213,-0.17896095045630833
2019-09-09,10443.23,10450.31,10144.93,10334.97,17595943368,185263578990,10518.11,10441.28,-1.0181701860308423,-0.7223371128384226,1.03667052772208,22,0.0,1.018,2.515248517561791,2.817858206386404,3.0697461788251106,10158.86,10354.869285714287,10266.452500000001,10250.663928571428,10190.343333333334,10190.343333333334,10141.964166666667,10171.65737179487,10338.201858974358,10250.505384615386,10250.505384615386,10239.610384615384,10246.67405982906,10213.026766381765,49.70545073276681,-75.01668803418943,704.3099999999995,61262.97511023555,-40945.25511023555,37.5862609539714,0.10459278607680811,1.9982423722481124,0.8152552924908679,1.30281365301166,0.67967084509855,0.03340669044616532,1.042448510176243,-0.7223371128384226,1.583553070035637,-2.101360404632213,-0.17896095045630833,-0.27344933986224174
2019-09-08,10518.11,10595.64,10409.09,10441.28,13670567493,187150078007,10353.93,10517.25,-0.7223371128384226,1.583553070035637,0.5217709045837481,23,0.0,0.722,2.566745056284935,2.816664006338905,3.129862114395375,10161.420714285716,10302.912857142857,10303.868571428571,10246.152857142859,10141.964166666667,10141.964166666667,10120.649166666666,10169.976987179485,10366.068397435898,10239.610384615384,10239.610384615384,10257.093076923076,10270.736552706552,10210.716994301993,51.57463311393945,-100.75956552706702,843.1100000000006,62324.9734807341,-42002.13205216268,26.859451083370132,0.8152552924908679,15.575430493442076,1.30281365301166,0.67967084509855,0.03340669044616532,1.042448510176243,1.1875501773812298,1.583553070035637,-2.101360404632213,-0.17896095045630833,-0.27344933986224174,2.6750403024714986
2019-09-07,10353.93,10558.67,10348.92,10517.25,15307366476,188488525926,10578.2,10353.3,1.583553070035637,-2.101360404632213,2.5076403256192914,24,1.584,0.0,2.555600981706502,2.8294648080273386,3.1281718354753574,10139.794999999998,10248.457142857142,10342.522142857142,10246.645357142857,10120.649166666666,10120.649166666666,10108.446666666665,10171.339487179484,10396.428717948718,10257.093076923076,10257.093076923076,10290.376538461538,10307.18198005698,10230.768048433049,52.89453544065049,-135.8424928774948,1007.0499999999993,61966.33511260535,-41686.74511260536,57.96507838776749,1.30281365301166,24.890219892215875,0.67967084509855,0.03340669044616532,1.042448510176243,1.1875501773812298,1.6659490556408207,-2.101360404632213,-0.17896095045630833,-0.27344933986224174,2.6750403024714986,6.033939436173719
2019-09-06,10578.2,10898.76,10292.3,10353.3,19536574783,185530405363,10588.18,10575.53,-2.101360404632213,-0.17896095045630833,4.415715550156059,25,0.0,2.101,2.6187254182161963,2.8127158835612533,3.123441871161445,10114.274285714284,10184.176428571429,10372.406785714285,10243.124642857143,10108.446666666665,10108.446666666665,10090.548333333334,10130.971666666668,10397.223397435897,10290.376538461538,10290.376538461538,10335.387307692308,10336.714173789174,10251.40576923077,50.34814041649712,-205.74250712250614,598.8799999999992,63087.2886033352,-42858.74003190664,78.57016999154436,0.67967084509855,12.985093263126632,0.03340669044616532,1.042448510176243,1.1875501773812298,1.6659490556408207,0.3476921513023867,-0.17896095045630833,-0.27344933986224174,2.6750403024714986,6.033939436173719,1.3219239387539217
2019-09-05,10588.18,10627.27,10516.42,10575.53,14551239508,189492405383,10621.18,10594.49,-0.17896095045630833,-0.27344933986224174,0.032027021788225245,26,0.0,0.179,2.6398512055783354,2.81900663210521,3.108318527060785,10118.179285714286,10153.894285714287,10426.3225,10238.600714285714,10090.548333333334,10090.548333333334,10055.917500000001,10135.857884615387,10355.118397435896,10335.387307692308,10335.387307692308,10365.32923076923,10380.899658119657,10251.066025641025,54.023899112363125,-245.04177350427017,390.03000000000065,63539.154857015485,-43302.79628558691,6.703372285648162,0.03340669044616532,0.6382339248242437,1.042448510176243,1.1875501773812298,1.6659490556408207,0.3476921513023867,0.20736076340330645,-0.27344933986224174,2.6750403024714986,6.033939436173719,1.3219239387539217,0.33850202694889475
2019-09-04,10621.18,10762.64,10434.71,10594.49,16742664769,189810010608,10345.73,10623.54,-0.27344933986224174,2.6750403024714986,0.07477454147109579,27,0.0,0.273,2.638353249234958,3.297470307132812,3.1804021550097548,10086.43142857143,10158.86,10475.996785714286,10266.452500000001,10055.917500000001,10055.917500000001,10040.374166666668,10125.622756410257,10307.78346153846,10365.32923076923,10365.32923076923,10414.115769230768,10427.476823361822,10248.385698005697,54.33818119296353,-301.85406695156416,223.67000000000007,63309.56969408549,-43136.706836942634,10.270725996734345,1.042448510176243,19.91595082275923,1.1875501773812298,1.6659490556408207,0.3476921513023867,0.20736076340330645,1.2122258033421236,2.6750403024714986,6.033939436173719,1.3219239387539217,0.33850202694889475,0.9250068347668838
2019-09-03,10345.73,10736.1,10308.55,10623.54,19384917989,190312487956,9757.47,10346.76,2.6750403024714986,6.033939436173719,7.155840619846806,28,2.675,0.0,3.1108966671863594,3.417220355925115,3.2026286401153823,10053.828571428572,10161.420714285716,10524.121071428568,10303.868571428571,10040.374166666668,10040.374166666668,9999.334166666667,10095.365833333333,10231.216538461538,10414.115769230768,10414.115769230768,10465.764615384616,10477.451680911683,10238.197279202279,54.791675032387246,-382.0858475783498,485.02000000000044,72606.67216206885,-52499.01501921171,97.8565074484059,1.1875501773812298,22.688114282291938,1.6659490556408207,0.3476921513023867,0.20736076340330645,1.2122258033421236,0.611154333115932,6.033939436173719,1.3219239387539217,0.33850202694889475,0.9250068347668838,-2.503685508723219
2019-09-02,9757.47,10396.59,9730.65,10346.76,17248102294,185333114163,9630.59,9757.97,6.033939436173719,1.3219239387539217,36.40842511941241,29,6.034,0.0,3.025972431250893,3.3585119556865597,3.1856689758431673,10063.80642857143,10139.794999999998,10554.64357142857,10342.522142857142,9999.334166666667,9999.334166666667,9981.941666666668,10038.067564102565,10178.902820512822,10465.764615384616,10465.764615384616,10527.118846153844,10513.75893162393,10240.540541310542,51.18754160922619,-475.69136752136546,186.8000000000011,70969.40804117675,-50841.79518403389,208.16870084741396,1.6659490556408207,31.82791201817279,0.3476921513023867,0.20736076340330645,1.2122258033421236,0.611154333115932,0.8645632660216251,1.3219239387539217,0.33850202694889475,0.9250068347668838,-2.503685508723219,-4.23229100191449
2019-09-01,9630.59,9796.76,9582.94,9757.97,11445355859,174768292883,9597.54,9630.66,1.3219239387539217,0.33850202694889475,1.747482899850682,30,1.322,0.0,2.943471107669465,3.069153762859173,3.066626271964312,10104.47,10114.274285714284,10606.746785714286,10372.406785714285,9981.941666666668,9981.941666666668,10065.713333333333,10018.368205128205,10171.65737179487,10527.118846153844,10527.118846153844,10593.280384615384,10531.40554131054,10246.67405982906,42.06378727642103,-513.0373361823349,-650.0,69588.90100662575,-49379.96100662575,45.01088215643014,0.3476921513023867,6.642649223631174,0.20736076340330645,1.2122258033421236,0.611154333115932,0.8645632660216251,1.4418608208085182,0.33850202694889475,0.9250068347668838,-2.503685508723219,-4.23229100191449,-1.7869368092397697
2019-08-31,9597.54,9673.22,9531.8,9630.66,11454806419,172470743516,9514.84,9598.17,0.33850202694889475,0.9250068347668838,0.11458362224851026,31,0.339,0.0,2.9347874544295256,3.1308724445329417,3.063061360678659,10146.45857142857,10118.179285714286,10650.039999999999,10426.3225,10065.713333333333,10065.713333333333,10172.829166666666,10089.418525641026,10169.976987179485,10593.280384615384,10593.280384615384,10676.933846153846,10599.432079772081,10270.736552706552,39.804754666643994,-510.01355413105557,-500.39999999999964,69701.85721606355,-49408.94007320642,11.486949660374744,0.20736076340330645,3.961621822272886,1.2122258033421236,0.611154333115932,0.8645632660216251,1.4418608208085182,0.884691663929843,0.9250068347668838,-2.503685508723219,-4.23229100191449,-1.7869368092397697,2.2912614464438485
2019-08-30,9514.84,9656.12,9428.3,9598.17,13595263986,171869216524,9756.79,9510.2,0.9250068347668838,-2.503685508723219,0.8556376443654491,32,0.925,0.0,2.937724645851951,3.1187734184921516,3.4285982203837153,10189.392857142857,10086.43142857143,10692.578214285715,10475.996785714286,10172.829166666666,10172.829166666666,10235.1325,10137.138269230769,10171.339487179484,10676.933846153846,10676.933846153846,10729.703461538464,10645.886168091169,10307.18198005698,39.24335951243122,-508.7478988603998,-539.8799999999992,70056.65390253565,-49677.86818824994,31.10209177048942,1.2122258033421236,23.159541454339866,0.611154333115932,0.8645632660216251,1.4418608208085182,0.884691663929843,0.7678688100281204,-2.503685508723219,-4.23229100191449,-1.7869368092397697,2.2912614464438485,-0.21102445285215987
2019-08-29,9756.79,9756.79,9421.63,9510.2,17045878501,170274910132,10203.43,9754.42,-2.503685508723219,-4.23229100191449,6.268441126590644,33,0.0,2.504,2.9270119649038975,3.1018830243558595,3.4428500644438476,10244.83357142857,10053.828571428572,10725.435357142856,10524.121071428568,10235.1325,10235.1325,10295.260833333332,10174.482243589742,10130.971666666668,10729.703461538464,10729.703461538464,10780.146923076923,10686.076780626781,10336.714173789174,37.784528232793264,-511.5945370370391,-1253.0299999999988,70218.33445546967,-49728.66731261253,86.34480905068973,0.611154333115932,11.676087139685475,0.8645632660216251,1.4418608208085182,0.884691663929843,0.7678688100281204,1.8088368060007023,-4.23229100191449,-1.7869368092397697,2.2912614464438485,-0.21102445285215987,-2.382885423382275
2019-08-28,10203.43,10279.37,9716.66,9754.42,17603790323,174627460400,10372.83,10185.5,-4.23229100191449,-1.7869368092397697,17.912287124886358,34,0.0,4.232,2.9794104341886687,3.258939420028667,3.951866359301757,10302.072857142857,10063.80642857143,10757.202142857142,10554.64357142857,10295.260833333332,10295.260833333332,10346.920833333334,10255.766858974359,10135.857884615387,10780.146923076923,10780.146923076923,10809.521923076922,10731.366225071224,10380.899658119657,40.277612670251756,-475.5993660968652,-1161.6299999999992,71690.27958582946,-51086.133871543745,152.40979561694778,0.8645632660216251,16.517458005038257,1.4418608208085182,0.884691663929843,0.7678688100281204,1.8088368060007023,0.990736444626265,-1.7869368092397697,2.2912614464438485,-0.21102445285215987,-2.382885423382275,2.733277662949374
