Date,sigma_hat,hvol14,MSE_in,MSE_out,RMSE_in,RMSE_out,squared_error,momentum,rsi,macd,bblb,bbub,returns
2013-06-29,0.587156664329332,0.5488393606921051,0.06503832809159435,0.035931505938216465,0.2550261321739291,0.1895560759728278,0.001468215758027438,1.3999999999999915,30.74125060270427,-2.326068376068392,86.23814286152084,96.75185713847917,0.3585745246758698
2013-06-30,0.550887787065806,0.5579858268779541,0.06503832809159435,0.035931505938216465,0.2550261321739291,0.1895560759728278,5.038216917483903e-05,-1.519999999999996,33.95844473339314,-2.424615384615393,83.92839057695834,94.34160942304167,1.6910632627327615
2013-07-01,0.705980691800384,0.6973912097287821,0.06503832809159435,0.035931505938216465,0.2550261321739291,0.1895560759728278,7.377920225837095e-05,-6.640000000000001,26.858851148040543,-3.5266096866097456,80.89146116974237,93.63282454454335,-9.277742058720317
2013-07-02,0.6660978743573086,0.6359910258599547,0.06503832809159435,0.035931505938216465,0.2550261321739291,0.1895560759728278,0.0009064223264426208,-8.27000000000001,30.652778540008256,-4.405220797720858,79.63484814890583,90.99515185109419,2.3348237626103163
2013-07-03,0.9638443043483059,0.9186092793755218,0.06503832809159435,0.035931505938216465,0.2550261321739291,0.1895560759728278,0.0020462074842884,-19.92,22.902703844990995,-6.379529914529968,75.99772401578974,92.16941884135312,-15.058811433745056
2013-07-04,0.9161135293075086,0.9477897458052293,0.06503832809159435,0.035931505938216465,0.2550261321739291,0.1895560759728278,0.0010033826916104787,-17.97,27.59656870904199,-7.777913105413148,74.93917471243452,91.44796814470834,3.796482757658559
2013-07-05,1.1833805041577112,1.166046618274837,0.06503832809159435,0.035931505938216465,0.2550261321739291,0.1895560759728278,0.00030046359980050587,-22.14999999999999,21.824993526483482,-9.747457264957305,72.97188150036592,93.26383278534834,-16.281846084304696
2013-07-06,1.0793872261516448,1.1993362093607975,0.06503832809159435,0.035931505938216465,0.2550261321739291,0.1895560759728278,0.014387758572909597,-21.89,24.427397369072807,-10.449316239316275,72.87834908144875,93.80593663283692,2.6675938354490114
2013-07-07,1.0585124265569392,1.2751725017988005,0.06503832809159435,0.035931505938216465,0.2550261321739291,0.1895560759728278,0.04694158820380898,-14.829999999999998,30.21533063127879,-10.919159544159584,72.09786815083861,94.31213184916139,5.911690705843853
2013-07-08,0.9719600685226715,1.2949212375340076,0.06503832809159435,0.035931505938216465,0.2550261321739291,0.1895560759728278,0.1043039166891688,-14.240000000000009,32.75521942701087,-11.53542022792027,72.56492000170837,95.32365142686305,2.5947974194716394
2013-07-09,0.8516482964708791,1.2894936488860946,0.06503832809159435,0.035931505938216465,0.2550261321739291,0.1895560759728278,0.19170855263160425,-14.920000000000002,32.983052544526515,-11.60740740740745,73.06489243169082,95.8693932825949,0.2219177204715983
2013-07-10,1.0222069685491737,1.4733333026069968,0.06503832809159435,0.035931505938216465,0.2550261321739291,0.1895560759728278,0.2035149692804506,-8.799999999999997,44.893460659183745,-10.835790598290671,72.70613842490214,99.22386157509787,12.337436418190606
2013-07-11,0.9397328515479614,1.4833571386300255,0.06503832809159435,0.035931505938216465,0.2550261321739291,0.1895560759728278,0.2955273655054825,-5.530000000000001,47.1244874141728,-10.660819088319172,73.22231639621661,100.14339788949768,2.5265939419221617
2013-07-12,0.9221960770609241,1.4742713918659534,0.06503832809159435,0.035931505938216465,0.2550261321739291,0.1895560759728278,0.30478715321707217,-3.3100000000000023,51.51431821351564,-9.455163817663902,74.73877216575538,102.01837069138746,5.05119147912696
2013-07-13,0.9006316671677428,1.4932878608886766,0.06503832809159435,0.035931505938216465,0.2550261321739291,0.1895560759728278,0.35124136395578504,2.1099999999999994,55.438030700450796,-8.318824786324868,75.71445088673757,103.77269197040529,4.73695900492368
2013-07-14,0.86037225858141,1.5022887714952213,0.06503832809159435,0.035931505938216465,0.2550261321739291,0.1895560759728278,0.4120568095514273,0.5699999999999932,52.003973898361494,-6.77085470085477,76.60505198410085,105.19637658732775,-3.5684732222993176
2013-07-15,0.829233864158257,1.43133366825731,0.06503832809159435,0.035931505938216465,0.2550261321739291,0.1895560759728278,0.3625241740961179,-1.3599999999999994,55.22528493839469,-4.829544159544227,78.19660745079948,105.76053540634338,3.843240606279874
2013-07-16,0.7467081975329288,1.4312942434891083,0.06503832809159435,0.035931505938216465,0.2550261321739291,0.1895560759728278,0.46865805431791624,-3.75,54.22174366502587,-2.3932692307692918,79.34288839481381,107.30996874804332,-0.9701378104637115
2013-07-17,0.6754777063970904,1.1683383423716363,0.06503832809159435,0.035931505938216465,0.2550261321739291,0.1895560759728278,0.24291160649323382,-9.489999999999995,55.1909437589612,-0.24704415954421677,82.39779559387169,105.3622044061283,1.0717122224472853
2013-07-18,0.7816986495295467,1.2615820180283628,0.06503832809159435,0.035931505938216465,0.2550261321739291,0.1895560759728278,0.2302880473617705,-15.510000000000005,47.09210312455137,0.9123931623931156,81.97241597389365,106.91901259753493,-8.382311004997511
2013-07-19,0.7187919714155024,0.8768758229597511,0.06503832809159435,0.035931505938216465,0.2550261321739291,0.1895560759728278,0.024990504119064044,-11.829999999999998,48.71902948013539,2.4221581196580644,85.93365571935497,103.30491570921647,1.7401259877504849
2013-07-20,0.6949445824483185,0.9122822920720538,0.06503832809159435,0.035931505938216465,0.2550261321739291,0.1895560759728278,0.0472356800244911,-15.11,46.05257792733708,3.662236467236397,85.32387352945295,103.34184075626132,-3.062587890581181
