Date,open,high,low,close,market_cap,lagged_open,lagged_close,log_price,pct_change,returns,log_returns,idx,stdev14,stdev30,stdev60,hvol14,hvol30,hvol60,variance14,variance30,variance60,sma_14,sma_28,sma_12,lagged_sma_12,ema_12,sma_26,lagged_sma_26,ema_26,rsi,macd,momentum,boll_bands_upper_band,boll_bands_lower_band
2015-02-21,243.75,255.32,243.18,244.53,3390372210,244.54,235.98,5.499338000774475,0.0030718215467846477,0.30718215467846477,0.0030718215467854595,662,0.0408305624344936,0.0452001146950033,0.05997712712139241,0.7800668000124952,0.8635469787342958,1.1458614047403453,0.6085042124817341,0.7457133844811302,1.3129983588735172,233.87428571428532,234.38107142857098,235.8933333333329,237.2383333333329,238.36012820512784,232.13384615384604,231.0761538461537,232.0727350427349,53.51491368129787,6.287393162392931,-28.190000000000026,260.5868446676332,221.2402981895088
2015-02-22,244.54,246.39,233.85,235.98,3272629326,235.99,238.89,5.4637470556717735,-0.03559094510270189,-3.5590945102701887,-0.03559094510270263,663,0.041733327018873854,0.0456871365130877,0.059968031780356375,0.7973140931800072,0.8728515175042153,1.1456876384938386,0.6357097631834573,0.7618697716094115,1.3126001649975885,234.77214285714246,233.74749999999952,237.2383333333329,238.8808333333329,238.4345512820509,231.0761538461537,231.26769230769216,231.61675213675198,49.36339870395972,6.81779914529892,-40.28,262.98599141081763,222.46686573203866
2015-02-23,235.99,240.11,232.42,238.89,3313897879,239.0,238.74,5.476003194937463,0.01225613926568947,1.225613926568947,0.012256139265690096,664,0.04144474769619012,0.04429030762480002,0.060004531114414075,0.7918007929614068,0.8461651390640528,1.1463849572918996,0.6269484957343127,0.7159954425672878,1.3141984703051504,236.11357142857102,232.51249999999953,238.8808333333329,240.2958333333329,240.0795512820509,231.26769230769216,231.468846153846,232.0185612535611,50.763409262759936,8.060990028489783,-35.460000000000036,266.08141886784153,225.347152560729
2015-02-24,239.0,239.9,236.4,238.74,3312489904,238.89,237.47,5.475375093666893,-0.000628101270570447,-0.0628101270570447,-0.000628101270570819,665,0.04143772609218121,0.04405419504046143,0.05985946194401913,0.7916666454051742,0.841654214474092,1.143613414683051,0.6267360774470818,0.708381816742001,1.307851642243028,237.46357142857102,231.62892857142808,240.2958333333329,240.46583333333288,240.20032051282013,231.468846153846,231.8934615384614,232.4006125356124,50.68561734881199,7.799707977207731,-50.870000000000005,269.02416296342153,227.84583703657748
2015-02-25,238.89,239.34,235.53,237.47,3295875814,237.34,236.43,5.470041299706711,-0.00533379396018141,-0.533379396018141,-0.005333793960181287,666,0.041477732848921964,0.041670072772959664,0.05971271547003705,0.7924309734195067,0.7961056225086407,1.1408098272341647,0.627946847634587,0.6337841621898703,1.3014470619140446,238.76999999999958,231.75607142857095,240.46583333333288,238.72499999999954,238.53192307692268,231.8934615384614,232.62307692307678,232.98210826210814,49.98716096350735,5.549814814814539,-54.28999999999999,271.88757275771854,230.2338558137091
2015-02-26,237.34,237.71,234.26,236.43,3282272605,236.44,253.83,5.465652181033668,-0.0043891186730435905,-0.43891186730435905,-0.004389118673043045,667,0.041519099213782835,0.04123071999962566,0.05970096308789742,0.7932212767105021,0.7877117995599335,1.14058529828865,0.629199993826239,0.6204898791659489,1.3009348226722086,239.81785714285675,231.86035714285666,238.72499999999954,240.3091666666662,239.7123717948714,232.62307692307678,233.6561538461537,233.8616239316238,49.38698121955778,5.850747863247591,-59.94999999999999,274.6855630761908,232.56443692380822
2015-02-27,236.44,256.65,236.44,253.83,3524820596,253.52,254.26,5.536664751604519,0.07101257057085153,7.101257057085153,0.07101257057085128,668,0.042667240618542074,0.03743424438296373,0.060470485429461866,0.8151564874490093,0.7151802347458015,1.15528700198145,0.6644800990302068,0.5114827681710598,1.334688056947287,241.13214285714247,232.83892857142808,240.3091666666662,242.0108333333328,243.82916666666625,233.6561538461537,234.27269230769218,235.72138176638165,58.388858438896314,8.1077849002846,-40.52000000000001,277.511499224255,233.87278649002968
2015-02-28,253.52,254.69,249.48,254.26,3531776636,254.28,260.2,5.538357365521977,0.0016926139174575638,0.16926139174575638,0.0016926139174570168,669,0.035836542602722524,0.037425784919579784,0.06047300492687451,0.684656185093374,0.7150186169247802,1.155335136911932,0.4687540917866124,0.5112516225490256,1.3347992785833127,240.913571428571,234.1532142857138,242.0108333333328,243.39333333333278,245.06512820512773,234.27269230769218,235.5392307692306,236.92595441595427,58.5848933942391,8.13917378917347,-31.079999999999984,276.4472580980457,239.46988475909606
2015-03-01,254.28,261.66,245.93,260.2,3615181538,260.36,275.67,5.561450566078405,0.023093200556428606,2.3093200556428606,0.023093200556428554,670,0.02590958257905457,0.03706005307756972,0.060416358773332346,0.495001880136439,0.7080313198941017,1.154252913668068,0.2450268613386095,0.5013083499509838,1.3322997887112242,242.72642857142813,235.3399999999995,243.39333333333278,246.67166666666614,248.75294871794827,235.5392307692306,237.4169230769229,239.10455840455822,61.29737605447529,9.648390313390053,-21.689999999999998,274.20850505731477,247.19006637125554
2015-03-02,260.36,276.3,258.31,275.67,3831178959,275.05,281.7,5.6192044981809035,0.05775393210249824,5.775393210249824,0.0577539321024984,671,0.028703196122174493,0.037271063465293804,0.060885747556823584,0.5483737919377846,0.7120626676911203,1.1632205737850994,0.3007138156842246,0.5070332427193948,1.3530821032769358,245.71428571428527,236.67714285714237,246.67166666666614,250.12333333333277,254.05358974358927,237.4169230769229,239.90115384615368,242.55069800569783,67.30354340244958,11.502891737891446,-10.71999999999997,279.49592346886624,249.14836224541833
2015-03-03,275.05,285.8,268.16,281.7,3916108523,281.99,273.09,5.640842674882327,0.02163817670142354,2.163817670142354,0.021638176701423525,672,0.027715447546458737,0.036801188586474076,0.06095955684016958,0.5295028818955422,0.7030857207358778,1.1646306981634569,0.2803733019356845,0.4943295307026888,1.356364663104701,248.43499999999952,238.62107142857093,250.12333333333277,252.56583333333276,257.0480128205123,239.90115384615368,241.85576923076906,244.80719373219358,69.30322759933816,12.240819088318744,-8.889999999999986,282.9708234041508,253.24774802441962
2015-03-04,281.99,284.23,268.13,273.09,3797385224,272.74,276.18,5.609801411185307,-0.031041263697019872,-3.104126369701987,-0.031041263697019865,673,0.02778958174195253,0.036598225045916664,0.05931830227697239,0.5309192137117674,0.6992081077381183,1.1332745737609786,0.2818752114883214,0.48889197792672,1.2843112595331279,251.06071428571383,240.2724999999995,252.56583333333276,255.20333333333272,257.95512820512766,241.85576923076906,243.71846153846138,245.89413105413092,63.3459216229637,12.06099715099674,-12.420000000000016,287.4523018594694,257.1819838548153
