Date,open,high,low,close,market_cap,lagged_open,lagged_close,log_price,pct_change,returns,log_returns,idx,stdev14,stdev30,stdev60,hvol14,hvol30,hvol60,variance14,variance30,variance60,sma_14,sma_28,sma_12,lagged_sma_12,ema_12,sma_26,lagged_sma_26,ema_26,rsi,macd,momentum,boll_bands_upper_band,boll_bands_lower_band
2017-07-03,2.72,5.4,2.63,4.09,654930711,4.1,3.37,1.4085449700547104,0.4115963351631008,41.15963351631008,0.41159633516310085,0,,,,,,,,,,,,,,4.09,,,4.09,25.25879917184264,0.0,2.84,,
2017-07-04,4.1,4.19,2.93,3.37,550155157,3.36,3.0,1.2149127443642704,-0.19363222569043992,-19.36322256904399,-0.19363222569043992,1,,,,,,,,,,,,,,,,,,25.25879917184264,,1.83,,
2017-07-05,3.36,3.52,2.73,3.0,500626422,3.01,3.36,1.0986122886681098,-0.11630045569616065,-11.630045569616065,-0.11630045569616068,2,,,,,,,,,,,,,,,,,,25.25879917184264,,1.3,,
2017-07-06,3.01,3.87,3.01,3.36,568361515,3.35,2.8,1.2119409739751128,0.11332868530700302,11.332868530700303,0.11332868530700307,3,,,,,,,,,,,,,,,,,,25.25879917184264,,1.7999999999999998,,
2017-07-07,3.35,3.35,2.71,2.8,481139483,2.82,2.59,1.0296194171811581,-0.18232155679395468,-18.23215567939547,-0.1823215567939547,4,,,,,,,,,,,,,,,,,,25.25879917184264,,1.0599999999999998,,
2017-07-08,2.82,2.9,2.09,2.59,489397507,2.6,2.29,0.9516578757114463,-0.07796154146971179,-7.79615414697118,-0.0779615414697118,5,,,,,,,,,,,,,,,,,,25.25879917184264,,0.7699999999999998,,
2017-07-09,2.6,2.69,2.19,2.29,472683190,2.25,1.83,0.8285518175661483,-0.12310605814529807,-12.310605814529808,-0.12310605814529808,6,,,,,,,,,,,,,,,,,,25.25879917184264,,0.33000000000000007,,
2017-07-10,2.25,2.39,1.72,1.83,381951141,1.79,1.66,0.6043159668533296,-0.2242358507128187,-22.42358507128187,-0.22423585071281874,7,,,,,,,,,,,,,,,,,,25.25879917184264,,-0.040000000000000036,,
2017-07-11,1.79,1.82,1.42,1.66,348448761,1.64,2.07,0.5068176023684519,-0.0974983644848777,-9.74983644848777,-0.09749836448487782,8,,,,,,,,,,,,,,,,,,25.25879917184264,,-0.2100000000000002,,
2017-07-12,1.64,2.09,1.54,2.07,440930500,2.08,1.74,0.7275486072772777,0.2207310049088258,22.07310049088258,0.2207310049088258,9,,,,,,,,,,,,,,,,,,25.25879917184264,,0.41999999999999993,,
2017-07-13,2.08,2.13,1.71,1.74,373156762,1.73,1.55,0.5538851132264376,-0.17366349405084003,-17.366349405084,-0.17366349405083997,10,,,,,,,,,,,,,2.5291666666666663,2.40775641025641,,,,25.25879917184264,,0.0,,
2017-07-14,1.73,1.77,1.54,1.55,337481682,1.55,1.3,0.4382549309311553,-0.11563018229528232,-11.563018229528232,-0.11563018229528232,11,,,,,,,,,,,,2.5291666666666663,2.2966666666666664,2.1817948717948714,,,,25.25879917184264,,-0.3999999999999999,,
2017-07-15,1.55,1.55,1.3,1.3,286962322,1.29,1.25,0.26236426446749106,-0.17589066646366425,-17.589066646366426,-0.17589066646366416,12,,,,,,,,,,,,2.2966666666666664,2.1199999999999997,1.9938461538461536,,,,25.25879917184264,,-0.55,,
2017-07-16,1.29,1.35,1.19,1.25,278730236,1.25,1.54,0.22314355131420976,-0.039220713153281295,-3.9220713153281297,-0.039220713153281385,13,0.17515172861300368,,,3.346269076626236,,,11.197516733185001,,,2.35,,2.1199999999999997,1.998333333333333,1.8832051282051279,,,,25.25879917184264,,-0.5800000000000001,2.2752613254258223,1.0947386745741774
2017-07-17,1.25,1.57,1.25,1.54,344935476,1.54,1.7,0.43178241642553783,0.20863886511132806,20.863886511132808,0.208638865111328,14,0.14097479831754256,,,2.693319740143232,,,7.253971222645206,,,2.1678571428571427,,1.998333333333333,1.8599999999999997,1.8107692307692305,,,,29.798055347793564,,-0.24,2.163747783463361,1.2119665022509238
2017-07-18,1.54,1.75,1.48,1.7,383913353,1.7,1.56,0.5306282510621704,0.09884583463663255,9.884583463663255,0.09884583463663264,15,0.14273176352076722,,,2.726886513219444,,,7.435910055978098,,,2.0485714285714285,,1.8599999999999997,1.7566666666666662,1.7479487179487174,,,,32.24308925933741,,-0.040000000000000036,2.168760607765788,1.205525106519925
2017-07-19,1.7,1.79,1.54,1.56,355988649,1.57,1.74,0.44468582126144574,-0.08594242980072464,-8.594242980072464,-0.08594242980072464,16,0.14191927057572623,,,2.711363857299931,,,7.35149396667236,,,1.9457142857142853,,1.7566666666666662,1.6858333333333329,1.6664743589743585,,,,31.21852121139932,,-0.21999999999999997,2.1357571159583797,1.1913857411844762
2017-07-20,1.57,1.76,1.57,1.74,401980353,1.76,1.82,0.5538851132264376,0.1091992919649919,10.91992919649919,0.109199291964992,17,0.141590260855459,,,2.7050781354200617,,,7.317447718727678,,,1.8299999999999996,,1.6858333333333329,1.6466666666666663,1.6610256410256408,,,,34.11723369794595,,-0.040000000000000036,2.153910161443326,1.2032326956995303
2017-07-21,1.76,2.02,1.73,1.82,422992713,1.82,1.96,0.598836501088704,0.04495138786226638,4.495138786226638,0.04495138786226627,18,0.13813158215549806,,,2.6390001716379454,,,6.964321905905106,,,1.7599999999999996,,1.6466666666666663,1.6574999999999995,1.6824999999999997,,,,35.419903916704,,0.020000000000000018,2.169647379328693,1.2303526206713062
2017-07-22,1.82,2.0,1.81,1.96,459569043,1.96,1.87,0.6729444732424258,0.07410797215372178,7.4107972153721775,0.07410797215372183,19,0.1399605278925426,,,2.6739421308818754,,,7.149966519305105,,,1.7149999999999996,,1.6574999999999995,1.6749999999999996,1.7188461538461535,,,,37.739940957198165,,0.1499999999999999,2.2243199490893657,1.2513943366249196
