Date,open,high,low,close,market_cap,lagged_open,lagged_close,log_price,pct_change,returns,log_returns,idx,stdev14,stdev30,stdev60,hvol14,hvol30,hvol60,variance14,variance30,variance60,sma_14,sma_28,sma_12,lagged_sma_12,ema_12,sma_26,lagged_sma_26,ema_26,rsi,macd,momentum,boll_bands_upper_band,boll_bands_lower_band
2017-06-15,0.528284,0.543165,0.300365,0.363661,1010806762,0.353285,0.410757,-1.0115331639734075,-0.3746075140709436,-37.460751407094364,-0.3746075140709436,0,,,,,,,,,,,,,,0.363661,,,0.363661,55.04557378270377,0.0,-0.015475000000000017,,
2017-06-16,0.353285,0.44824899999999995,0.309852,0.410757,1141711520,0.426762,0.41990600000000006,-0.8897534802136247,0.12177968375978288,12.177968375978288,0.12177968375978289,1,,,,,,,,,,,,,,,,,,55.04557378270377,,-0.007040999999999964,,
2017-06-17,0.426762,0.444205,0.41413900000000003,0.41990600000000006,1167141443,0.420597,0.405862,-0.8677244022776215,0.022029077936003172,2.202907793600317,0.0220290779360032,2,,,,,,,,,,,,,,,,,,55.04557378270377,,0.01831500000000008,,
2017-06-18,0.420597,0.426069,0.39379000000000003,0.405862,1128105720,0.405456,0.41218299999999997,-0.9017420786378375,-0.03401767636021602,-3.401767636021602,-0.03401767636021599,3,,,,,,,,,,,,,,,,,,55.04557378270377,,0.01623199999999997,,
2017-06-19,0.405456,0.42099,0.388231,0.41218299999999997,1145675131,0.414299,0.418494,-0.8862878534917358,0.01545422514610173,1.545422514610173,0.015454225146101647,4,,,,,,,,,,,,,,,,,,55.04557378270377,,0.02993399999999996,,
2017-06-20,0.414299,0.42203199999999996,0.398649,0.418494,1163216746,0.419439,0.413547,-0.8710927260729444,0.015195127418791365,1.5195127418791365,0.015195127418791348,5,,,,,,,,,,,,,,,,,,55.04557378270377,,0.042354999999999976,,
2017-06-21,0.419439,0.43733999999999995,0.405037,0.413547,1149466410,0.413371,0.417742,-0.8829841071324127,-0.011891381059468298,-1.1891381059468298,-0.01189138105946835,6,,,,,,,,,,,,,,,,,,55.04557378270377,,0.017156999999999978,,
2017-06-22,0.413371,0.42728299999999997,0.40726100000000004,0.417742,1161126539,0.41776899999999995,0.48091000000000006,-0.872891261899457,0.010092845232955727,1.0092845232955727,0.010092845232955889,7,,,,,,,,,,,,,,,,,,55.04557378270377,,0.03761199999999998,,
2017-06-23,0.41776899999999995,0.48091000000000006,0.408405,0.48091000000000006,1336703908,0.48276899999999995,0.5129100000000001,-0.7320751365707809,0.14081612532867605,14.081612532867604,0.140816125328676,8,,,,,,,,,,,,,,,,,,55.04557378270377,,0.12703000000000003,,
2017-06-24,0.48276899999999995,0.635612,0.48276899999999995,0.5129100000000001,1425648877,0.514185,0.470941,-0.6676548877990093,0.06442024877177166,6.442024877177166,0.06442024877177167,9,,,,,,,,,,,,,,,,,,55.04557378270377,,0.22834500000000008,,
2017-06-25,0.514185,0.525564,0.454951,0.470941,1308994771,0.470192,0.402438,-0.7530224582048652,-0.08536757040585596,-8.536757040585597,-0.08536757040585584,10,,,,,,,,,,,,,0.42744591666666665,0.434137467948718,,,,55.04557378270377,,0.16542599999999996,,
2017-06-26,0.470192,0.47366199999999997,0.35115599999999997,0.402438,1118588608,0.41198900000000005,0.392269,-0.910214231255558,-0.15719177305069276,-15.719177305069277,-0.15719177305069282,11,,,,,,,,,,,,0.42744591666666665,0.42982991666666664,0.4256157756410256,,,,55.04557378270377,,0.09954900000000005,,
2017-06-27,0.41198900000000005,0.42003500000000005,0.353549,0.392269,1090323565,0.39987399999999995,0.37913600000000003,-0.935807450046244,-0.02559321879068599,-2.559321879068599,-0.02559321879068601,12,,,,,,,,,,,,0.42982991666666664,0.4271948333333333,0.42182162820512814,,,,55.04557378270377,,0.17520799999999997,,
2017-06-28,0.39987399999999995,0.39987399999999995,0.357338,0.37913600000000003,1053819993,0.375767,0.41779799999999995,-0.9698602992169127,-0.03405284917066875,-3.4052849170668753,-0.034052849170668795,13,0.12171091606150891,,,2.325283786404158,,,5.406944687314058,,,0.4214825714285714,,0.4271948333333333,0.42701916666666667,0.4196525256410256,,,,55.04557378270377,,0.19154000000000002,0.5151561486052624,0.31345427996616626
2017-06-29,0.375767,0.459387,0.361568,0.41779799999999995,1161282193,0.417167,0.401591,-0.8727572168505454,0.09710308236636733,9.710308236636733,0.09710308236636733,14,0.07701103196413288,,,1.4712936998186168,,,2.164705151125954,,,0.4253495,,0.42701916666666667,0.42666325,0.4252993653846154,,,,59.52863404469352,,0.18903999999999996,0.47285320441148626,0.3466340813027996
2017-06-30,0.417167,0.45300799999999997,0.39819499999999997,0.401591,1116234346,0.40229499999999996,0.38963000000000003,-0.9123211212142992,-0.03956390436375379,-3.956390436375379,-0.0395639043637539,15,0.07126612362730912,,,1.3615373801533914,,,1.8537840375549608,,,0.4246947857142857,,0.42666325,0.42478383333333336,0.4212157051282051,,,,56.964111932551795,,0.187002,0.4521217183513504,0.3393162816486498
2017-07-01,0.40229499999999996,0.414192,0.38148899999999997,0.38963000000000003,1082988384,0.39188,0.382249,-0.9425577081248748,-0.030236586910575625,-3.0236586910575625,-0.030236586910575486,16,0.07129886442577903,,,1.362162892229872,,,1.85548774496805,,,0.4225322142857143,,0.42478383333333336,0.42176341666666667,0.41681981410256413,,,,55.07824869284754,,0.21428000000000003,0.4352212695223263,0.3265888733348167
2017-07-02,0.39188,0.39689,0.366798,0.382249,1062472671,0.37905500000000003,0.376139,-0.9616830502653343,-0.019125342140459467,-1.9125342140459467,-0.019125342140459554,17,0.07097350305695646,,,1.3559468720064844,,,1.8385919197041696,,,0.42084557142857143,,0.42176341666666667,0.41864608333333336,0.41304653205128206,,,,53.89256160851735,,0.22356099999999998,0.4212658003406452,0.31653691394506933
2017-07-03,0.37905500000000003,0.384955,0.35602399999999995,0.376139,1045489741,0.3749,0.39639,-0.9777965230563085,-0.016113472790974193,-1.6113472790974193,-0.0161134727909742,18,0.0708119495562624,,,1.352860396709471,,,1.8302312529849072,,,0.418271,,0.41864608333333336,0.41686675000000006,0.41060094230769234,,,,52.8777770638061,,0.195161,0.40603011904748915,0.3052901666667968
2017-07-04,0.3749,0.41069799999999995,0.373865,0.39639,1101778009,0.396273,0.38013,-0.9253567038879018,0.052439819168406676,5.243981916840667,0.052439819168406614,19,0.07226315877731047,,,1.3805857099482437,,,1.906016902513296,,,0.4166921428571429,,0.41686675000000006,0.4084684166666668,0.4066101987179488,,,,55.84541408618583,,0.133285,0.39032999110574657,0.2917512946085395
