Date,ann,ts,hvol14
2018-06-27,-0.194198,-0.2930237511480251,-0.02864339257007898
2018-06-28,-0.24086367,-0.06227528538589365,-0.11386694469569615
2018-06-29,-0.18597047,0.1035295626064809,0.010378531753775759
2018-06-30,-0.107977174,0.04631576980799256,0.04368798726217885
2018-07-01,-0.13639718,-0.16471616462765376,0.04193124018927916
2018-07-02,-0.2709757,-0.026951305023485653,0.0403747960881612
2018-07-03,0.016831085,-0.1886104788912699,0.04350582950177269
2018-07-04,-0.12107563,-0.2884923396991133,0.050255893906146806
2018-07-05,-0.24345896,-0.4211160753296984,0.05159469386677667
2018-07-06,-0.5301866,-0.5362259319132924,-0.5443023998109825
2018-07-07,-0.37825704,-0.43630762972029397,-0.518523983297795
2018-07-08,-0.48418817,-0.5317982638600293,-0.4948946642518857
2018-07-09,-0.5429942,-0.6308434494910412,-0.48962556329204304
2018-07-10,-0.5290005,-0.08634473182818139,-0.2658679472950487
2018-07-11,-0.3513125,-0.38197069633747194,-0.266022164723021
2018-07-12,-0.30625126,-0.26147163224948233,-0.334256850552
2018-07-13,-0.46907416,-0.48671467249242195,-0.49186448246197856
2018-07-14,-0.452329,-0.5649606048770465,-0.5515601092536052
2018-07-15,-0.5187044,-0.6002068338782016,-0.5377164785053974
2018-07-16,-0.48743105,-0.1626781126954467,-0.39564089408374054
2018-07-17,-0.30637345,0.27688028393303216,-0.08067832182961979
2018-07-18,-0.25880745,-0.06773472137970774,-0.08086164108555624
2018-07-19,-0.13607076,-0.12546739121415612,-0.07989944371321331
2018-07-20,-0.17814568,-0.20482904351747064,-0.054619401931811674
2018-07-21,-0.22107658,-0.3332589406312332,-0.07548995457794894
2018-07-22,-0.45232922,-0.4938028303990083,-0.09005545727502
2018-07-23,-0.31537476,-0.27071389677274404,-0.05206612677232434
2018-07-24,-0.23871988,0.35993658873494594,-0.08605719510104551
2018-07-25,-0.062213134,0.13782583833229628,0.02153625516881271
2018-07-26,-0.11004361,0.17388333931664318,0.030662633123864448
2018-07-27,0.08934005,0.11222628020611698,0.020637965531808845
2018-07-28,-0.015909638,-0.11470872489434797,0.024322955957491076
2018-07-29,0.088561304,-0.2731594651304866,0.03395478502455451
2018-07-30,-0.4105533,-0.398720718358987,-0.02960829075541485
2018-07-31,-0.3724897,-0.0644358356493918,-0.12170155530065173
2018-08-01,-0.2991806,-0.2107066607688424,-0.0943567439812326
2018-08-02,-0.27600878,-0.323066006194421,-0.0963764336115182
2018-08-03,-0.21519679,-0.3361312546651918,-0.09208799696519854
2018-08-04,-0.18709642,0.012066428016404495,0.04156743291263085
2018-08-05,0.12185047,-0.28226762191921567,0.04444260975417513
2018-08-06,-0.11812089,-0.2712142103482295,-0.04068989349727211
