Date,egarch-1-1-studentst,model3-drate-0.5-opt-rmsprop-garch-1-1-normal,garch-1-1-normal,model4-drate-0.4-opt-rmsprop-egarch-1-1-studentst,model4-drate-0.4-opt-sgd-egarch-1-1-studentst,model2-drate-0.5-opt-sgd-egarch-1-1-studentst,model5-drate-0.4-opt-rmsprop-garch-1-1-normal,model2-drate-0.4-opt-sgd-garch-1-1-normal,model3-drate-0.5-opt-sgd-garch-1-1-normal,model4-drate-0.5-opt-rmsprop-egarch-1-1-studentst,model1-drate-0.4-opt-sgd-garch-1-1-normal,model5-drate-0.5-opt-rmsprop-garch-1-1-normal,model1-drate-0.4-opt-rmsprop-garch-1-1-normal,model1-drate-0.5-opt-rmsprop-garch-1-1-normal,model3-drate-0.4-opt-sgd-garch-1-1-normal,model4-drate-0.5-opt-rmsprop-garch-1-1-normal,model5-drate-0.5-opt-rmsprop-egarch-1-1-studentst,model5-drate-0.4-opt-rmsprop-egarch-1-1-studentst,model1-drate-0.5-opt-sgd-garch-1-1-normal,model4-drate-0.5-opt-sgd-garch-1-1-normal,model1-drate-0.4-opt-rmsprop-egarch-1-1-studentst,model3-drate-0.4-opt-rmsprop-egarch-1-1-studentst,model4-drate-0.4-opt-sgd-garch-1-1-normal,model4-drate-0.4-opt-rmsprop-garch-1-1-normal,model3-drate-0.5-opt-rmsprop-egarch-1-1-studentst,model5-drate-0.4-opt-sgd-garch-1-1-normal,model3-drate-0.5-opt-sgd-egarch-1-1-studentst,model1-drate-0.4-opt-sgd-egarch-1-1-studentst,model2-drate-0.4-opt-rmsprop-garch-1-1-normal,model1-drate-0.5-opt-rmsprop-egarch-1-1-studentst,model2-drate-0.5-opt-rmsprop-egarch-1-1-studentst,model2-drate-0.5-opt-rmsprop-garch-1-1-normal,model1-drate-0.5-opt-sgd-egarch-1-1-studentst,model4-drate-0.5-opt-sgd-egarch-1-1-studentst,model5-drate-0.5-opt-sgd-garch-1-1-normal,model2-drate-0.4-opt-rmsprop-egarch-1-1-studentst,model3-drate-0.4-opt-rmsprop-garch-1-1-normal,model3-drate-0.4-opt-sgd-egarch-1-1-studentst
2018-07-08,0.07721476756997478,0.0018600407133738692,0.0016710281898976863,0.02067903226251253,0.18265861290625904,0.001719945918198149,0.06372561498373915,0.04449440138408468,0.008240559828079756,0.10214109142358942,0.04690648979899876,0.050044156238993054,0.0075536000215973,0.007918477818431382,0.004264206667409039,0.08637117887316259,0.1038480138878691,0.044145770581197966,0.0013800005996097695,0.08331662837754499,0.007082520036725356,0.0236585264309945,0.1172021047045488,0.09785966788994818,0.01177396855352557,0.04004828228607848,0.02044292847411388,0.00997695914982915,0.022182038827386036,0.0672177466714951,0.1911968404563289,0.03983988946760477,2.894805111751182e-05,0.015222062363017584,0.08566975381802083,0.04105132442630517,0.0003928561571062296,0.06580301487960613
2018-07-09,0.03375835296588016,0.00017717825261031353,0.014180489410228704,0.05276829307148219,0.18071991679641214,0.0008942849907035884,0.047725902422588944,0.0003248628512203703,0.0051063546884657345,0.08729894702198071,0.13920552934732403,0.07972854309146307,0.003871114634093573,1.4861658407820064e-05,0.0006351905964066089,0.11683952608691683,0.1167146523464767,0.050086803520426035,0.004319491980692719,0.20204039002600865,0.005065832532620293,0.014793251712573624,0.09674841482163692,0.20889023454311917,0.04565778304342374,0.03995574510864707,0.03979423815616157,0.002576807836951597,0.023992085369907903,0.07772168517804522,0.021730210993064148,0.030104459095683753,0.008728362943924449,0.16652596640269238,0.06895909200725335,0.0411051912323146,0.00022930839419602097,0.03890730219086762
2018-07-10,0.08627322153128804,0.00015290721124732901,0.0034912533318852,0.012092449998208963,0.07805512579855582,0.0007151283842053539,0.013128241703644348,0.009183688954802822,0.0017319101378901588,0.10432875093808813,0.03547794033896614,0.0338672788346506,0.0006179596617566667,0.0021921830477367736,0.0004885507630524012,0.03385977632074285,0.11015036438038783,0.0403071869018874,4.7076263797701864e-05,0.1539457531677562,0.004258536667097501,0.0013729303265688586,0.1001306184064466,0.04852782704849563,0.017604213915423862,0.03521370412507977,0.02974501594749477,0.00018702598639886407,0.011500315605337683,0.02515027251228394,0.006887189300528786,0.012891159804337088,0.004061420561488669,0.016138160401858014,0.06538716144373276,0.03058153998875674,0.00313749375887512,0.01069242949897447
2018-07-11,0.0642484415488117,0.012884361198330113,0.009652986417861815,0.06900470161385078,0.17429963681917798,0.00031775379978188665,0.03153436515094918,0.0317307386825184,0.00808303490186803,0.12978739725605382,0.07622059153499502,0.0431400210854323,2.3871431995959928e-05,6.29534346900258e-05,0.005700752848964624,0.14333871716150828,0.077368868857746,0.07669622883101801,0.0034964716069729703,0.06325827605728528,0.0004958932158727644,0.0036231888157061977,0.16704731358757557,0.20080772535131972,0.005776373918123812,0.08161676482499054,0.030434423492788017,0.0010307451545972844,0.007035805740934639,0.06281304097394735,0.019932603049075907,0.013042194092373064,2.073973620313548e-05,0.11004781162909939,0.08331508738075258,0.047530304746350595,0.0023271728600403785,0.016591430006239735
2018-07-12,0.0618765401763944,0.0011057864877716639,0.007516179035086539,0.043471910117899075,0.08079359695634944,8.55600592491983e-05,0.013837566432845772,0.00010862083403754367,0.002337955739778814,0.13303979182485276,0.05851351416495378,0.03185555372209481,9.913730733407359e-05,0.004485253061290582,0.008380542306080417,0.14403021730991095,0.12145362444147992,0.04414291886929996,0.005326206208544425,0.1304590410111655,0.01617014930332387,0.007757894727374567,0.07475693076886669,0.06072344227559779,0.019206566371835775,0.0020740192900610068,0.03821766628963245,0.022302127343418052,0.02267424964595074,0.1091981819119912,0.012292810139954332,0.02272282856015495,0.009075477752465037,0.10429716233830065,0.06829857152192033,0.022776611548987875,0.003614109966736673,0.025608814177251422
2018-07-13,0.00620065009639551,0.0029667448766729863,0.019318664226789305,0.0737433149830919,0.3149352224124644,0.021867617949843435,0.02649959193266182,0.003549947585807169,0.0039694653836407365,0.1351609979440975,0.053009116961158995,0.05685575077010443,0.004479240273233283,0.01828267884228729,1.339189171455332e-06,0.14385096428489802,0.09161266205382557,0.07397272020226425,0.01806253656405235,0.06937198249830413,0.012446047845206637,0.03697845795615824,0.17651095337492054,0.33075312998682954,0.007991883788904081,0.06188355734235674,0.0011592122763986934,0.00032778716548501063,0.03966070520872586,0.13903118421272498,0.032922598872701214,0.03378104555588367,0.01835514379023413,0.2584332108153164,0.039153354735531255,0.08524416126511153,8.17278664186155e-05,0.053841916339210226
2018-07-14,0.00011612958904052066,0.0009084624405009829,0.029506998536221588,0.0748742609007667,0.14250470551321082,0.011396087570140356,0.016263640565531423,0.022868655626604027,2.012185721640798e-05,0.15693848715972838,0.09500990059540945,0.01834728746352707,0.01027079469818477,0.02858240255707723,0.01827122609045563,0.12986290174105833,0.13665155815279767,0.04788038904109279,0.02103641285018002,0.06932286436815786,0.024903209996705863,0.008770818724016322,0.1568234918682185,0.16354411118176615,0.004069363040042117,0.03699880306862435,0.016708183616144442,0.01220467244605865,0.024794961469280664,0.11070876266720114,0.05030015896583497,0.02780703636161336,0.01139938645983574,0.12822406963959307,0.07794458602322692,0.03069428990911592,0.0002560633420485965,0.027380774063507564
2018-07-15,0.00022799099997379262,8.887573123893684e-06,0.02663732758366649,0.0834191855394315,0.18436112735669422,0.010249998591128951,0.005825934075428695,0.000735051689175052,0.0002688131843246347,0.061258688740111304,0.07239927929502281,0.003550078679447706,0.003091646535530872,0.01915059274763387,0.003239758524637775,0.06260019347210581,0.022110142565257177,0.028579994261093714,0.049288607361882925,0.054598008146314485,0.009561563334931883,3.786773691168725e-05,0.08481569729991774,0.09161120928298049,0.0021047749825926954,0.0011508429798568745,0.0035782800638495173,0.014983458151950867,0.016844752767332518,0.13092166510631506,0.0289874994071136,0.025275647293535354,0.03214986944093819,0.06783382052387209,0.006071842244827391,0.025345928485230557,1.464605681185717e-05,0.009944622220216533
2018-07-16,0.0342424841861508,7.969610415921068e-05,0.00028545283697496764,0.1016478314296088,0.04507277503034357,0.005240345030549637,0.0007552563364759819,0.00018997570500936507,0.0007545035193537973,0.06948909196611038,0.0018127964543288068,0.00032475851168762247,0.0029861588075008063,0.0168914152280039,0.0015035081824106699,0.06193214943591568,0.025365062293041047,0.03417172130836979,0.024386794321987447,0.03058061769976251,0.013573568218318482,0.000503395300397983,0.09966890035375413,0.22823239986599847,1.2723684843190483e-05,0.006289561777547443,0.003274783882408483,0.008926524717009075,0.029188932307689996,0.15182862768425978,0.05041182923093243,0.02198814686601934,0.02087604163569049,0.06075407754364204,0.008123740911925043,0.02517579680498671,0.002817279662290202,0.024719715546277873
2018-07-17,0.013742215034660813,0.0025041786699844214,0.008311919487744027,0.11614110269547313,0.2601019168417335,0.012913178962528096,0.009468844772489052,0.009257254882319025,0.008800310331274916,0.182053210490427,0.01153826349356603,0.009164167660722134,0.012394782884760792,0.04314275419529715,0.004280342858223163,0.07624771021635321,0.06794826617510093,0.06826397204879224,0.025900128702536558,0.15147855039666688,0.036348146688829124,0.008102014190764437,0.20743579490112266,0.19751853088666935,0.01398203829712279,0.04785546475280147,9.446305754189503e-05,0.03483066330628961,0.03249865711906666,0.1407948642046269,0.051362162803602944,0.04184537015563029,0.02673119355621423,0.08043833169496538,0.011197336799139049,0.03666375143638155,3.574617794677882e-05,0.026818762086304147
2018-07-18,0.016206296828780158,0.012167969449001111,0.00636072191113382,0.1614808429430547,0.2058128117784027,0.029044394102223224,0.0007808900158993245,0.04748163869611009,0.017884935048700732,0.19817434735125827,0.026209634658212876,0.0032601472751065145,0.034656375649745566,0.04742853755959111,0.02277639647511373,0.10509325293288539,0.11559312828420146,0.061654066642408,0.03802852934220081,0.2535893008047927,0.03419998124650129,0.006010164292269833,0.19105533070144867,0.46858297662265036,0.016916089868027142,0.01487408778088659,0.024840703861504974,0.05155416801339237,0.030450159045575593,0.19140504546412776,0.11281425685302984,0.0604992433377466,0.03365930692846129,0.13487896843364536,0.03286389205884899,0.03874352489711792,0.0002495884752378219,0.07689539503318359
2018-07-19,0.007777769498207649,0.002188311431619919,0.01496882706844851,0.10584157461758824,0.25890030200735864,0.04034980990729716,0.0003648818615312453,0.011962230249582484,0.02502867049625429,0.15955320682840743,0.036756673853600735,0.003940466967448383,0.025808493539249355,0.04604227231139451,0.02737283591261225,0.08783448404715687,0.0054591189926658,0.023253432220639397,0.026666472312662268,0.21729469544332544,0.03511312364618078,0.006828736773950407,0.16270051912369857,0.1923140172160415,0.016143166428518742,0.016738641292856526,0.009363149986498063,0.05123383860978915,0.03196792061115769,0.11573084935415406,0.07789858569974062,0.03166469745211935,0.03689074319061566,0.1070063632869857,6.083315334148904e-05,0.04400957466269446,1.5118652141539912e-05,0.01674547314299458
2018-07-20,0.07982507602234812,0.002290545585154921,0.00021602127322364743,0.16118685737212127,0.27752440848394766,0.08125259298833237,0.015331074095329009,0.0028760304534490395,0.04347156388796989,0.16070251716562842,0.0354460013118676,0.0012807798960618921,0.014694946544913367,0.06434039972810364,0.011372416910570048,0.1386695244280465,0.03992658757096717,0.03179285655136252,0.052275620677690454,0.1395802885275375,0.029968462065095874,0.008916170261162594,0.18945563035876822,0.382221111376914,0.006923219238877706,0.0061033147892955416,0.011188660471931317,0.04428259236102056,0.028499035873492538,0.08748227069454598,0.06732022568746619,0.03518590173998039,0.047005676187101844,0.03787919215457729,0.0012271909539094568,0.10331834074836616,0.0012587945399749085,0.06177478834267256
2018-07-21,0.09402061905802486,0.003448346674265015,0.0005328439910894257,0.14686893867508016,0.26214061558084156,0.049436291759475615,0.0011874464504201257,0.018012765624749964,0.007358545500817742,0.22556099153822143,0.028045157535597137,0.0002698934800814069,0.0204510320497339,0.03189527566007709,0.02387707780996613,0.19972356793806353,0.039826761935701616,0.023339734630728696,0.01391779268658819,0.13315348777064515,0.015526103209535888,0.004100352501892446,0.10653281142621002,0.474228348043275,0.019182855219995684,0.01735814020426016,0.051060409401321505,0.0692503671284967,0.027718768558511072,0.13811077815387965,0.03170123448476287,0.02495561876961067,0.05996026635965341,0.35020104137672353,0.01684199318855955,0.08589096559426443,0.0019286304171884663,0.03801634050114098
2018-07-22,0.04721190551917808,0.0037675292872056585,0.0013426962611379565,0.09075555273883164,0.29705593798154367,0.07653900862946607,0.010922372023698602,3.338282573457279e-05,0.01044096753706058,0.20374054653504084,0.03871855203655125,0.000753838675378133,0.02151026223146819,0.051116730030769615,0.01585808854284286,0.23518158745154835,0.1149529921173144,0.034191010153460044,0.07161731333239488,0.2539824152862581,0.03577219678322304,0.017560305457687796,0.1838743538494857,0.30164485222078025,0.011726497283412676,0.007405652817118032,0.018064207463828863,0.04327945691610621,0.03295570151398281,0.12463410855225891,0.057423453598754524,0.03545399503330342,0.06496119565175991,0.12947116120221727,0.004383055320113016,0.12703226720574298,0.014874815483496083,0.04855426913432854
2018-07-23,0.04126290417537893,0.0038286484527189925,0.005571173233447182,0.05404422267497161,0.13984936001135054,0.08083159801123344,0.0012269841369981671,0.0006583541754339486,0.0005496437993606512,0.1490272833490068,0.09227770948729405,1.7527995046382773e-06,0.01575702103740621,0.0339604943759379,0.01005842776587529,0.21974708142838276,0.049677470627965424,0.02720224576057779,0.05555312452569279,0.195837063147342,0.027462227942614797,0.017153254410837794,0.1074641843730403,0.5803993679113141,0.005587071156028393,1.3858247016838735e-05,0.00916678205046944,0.038232122990216943,0.047511593708635114,0.0960755818258256,0.023062046799583517,0.04041257575414688,0.054443137791526625,0.18337194732808595,0.03889031160761041,0.07045707880005579,0.007482404549655256,0.019703353227422466
2018-07-24,0.10686733404975472,0.020179274459298537,0.0005079354979414703,0.07221581458003465,0.153186369380967,0.07833686326685982,0.0017875360904672636,9.691699827590494e-05,0.010049511759283947,0.20616907885506555,0.12050977816749968,0.0026291597871698083,0.020697662796332793,0.0768618529893252,0.019056511236928184,0.21872449178783104,0.034247604487723286,0.054857042433900265,0.059313316143135696,0.30102167601559043,0.05636708503557758,0.0368138525063302,0.09906536752489876,0.249563215073793,0.01657206251035482,0.00026786549324000575,0.023728605997472785,0.06728973644874482,0.030513222274574626,0.12989937814334404,0.02543457311388396,0.06240894974770923,0.09813540702026516,0.11230362025905442,0.0338014096731645,0.13140579551665482,0.03381056840180118,0.02361064055948119
2018-07-25,0.0371241952753647,0.018910403286182653,0.00018315831214839648,0.07160367063964439,0.18207179084763062,0.10817405361009283,0.013527932829029466,0.006096820903914365,0.002121397584428505,0.2139885810979329,0.040961826259978885,0.0019977576272602313,0.02794818678652261,0.0739334503815121,0.002533399013395143,0.30941075619164676,0.07267773397234221,0.03258196189513484,0.13964426993340984,0.16987931294804337,0.05053010442497717,0.007958064057774848,0.2315366156572061,0.6007507612281249,0.02016563076934772,0.00020453667870710184,0.02120093892438759,0.0481491747033013,0.03397118318817674,0.23161776361170694,0.05479473947935758,0.06770155877088319,0.1322211058087795,0.16538165362892085,0.051001003672702,0.09248524716077258,0.033812178775945376,0.07252984855573752
2018-07-26,0.022599868253976495,0.025848598728704663,0.0014610317695719951,0.17929113916141154,0.2588924438162373,0.06545954697072415,0.03307509431830704,0.08095810284873778,0.023075379396302904,0.2528389281772988,0.027508054875362148,0.011119387017484966,0.04356802675588786,0.10686152053252128,0.024710920106431607,0.34934696190846476,0.06701604511682442,0.10410347040491685,0.1701835784818861,0.17911903165987159,0.07707459348404874,0.031134120476688135,0.2025754397171819,0.6577376971404543,0.03461349145650878,5.2433878269867644e-05,0.03252609873082741,0.10024621330484354,0.044396935882541066,0.23938265142943035,0.08407406097993841,0.10901476732951593,0.15054468606443205,0.33349169843228404,0.054005356526850505,0.12746073421936632,0.0731041245060339,0.07643006198884882
2018-07-27,0.00013191915970387792,0.04286088965873867,0.012328698370484892,0.1275976888530506,0.2874033332928432,0.11867036098247355,0.0015937442859051956,0.10565852120298913,0.00019704346083879583,0.22666581200130587,0.03295109581130709,0.0005233247818558232,0.058107015001864194,0.1023501417443665,0.016464638367130264,0.2208221814257663,0.049396181308619065,0.058903371057223756,0.18598772082168472,0.14955496257648038,0.049621771223519955,0.04216845287717499,0.17390186634808133,0.39808361159878647,0.016931705473972304,0.00012409476549841647,0.01770818565889502,0.2036414513060903,0.04648980105342365,0.21368130938338784,0.07780686920284433,0.0815412965073536,0.15240224165156038,0.3091312484317111,0.09268127992839131,0.13407177396120193,0.0905717553885987,0.05447353736994727
2018-07-28,0.013146616111927393,0.035408571516196176,0.02950295837433627,0.12452063463138938,0.13279735523614897,0.07243716015144006,0.010233409454139256,0.10559832203880606,4.9644926771013604e-05,0.1128176680628674,0.042901131984699116,0.03579706214774021,0.024678029801000513,0.07098376429542673,0.02457840200175661,0.14245466128486065,0.0009355330273927966,0.013101648886683711,0.17241951093359603,0.046277511192671615,0.025351035273435053,0.04738323905872918,0.09765960277306907,0.46753778946054775,0.011273208003533553,0.03525010591124252,0.02206979561268999,0.1239009970293663,0.03249870944815884,0.07053623380840751,0.06683361641339208,0.04926388192304973,0.16694409195803747,0.26967981154704923,0.26848223669311816,0.09319475154829449,0.04827811516384373,0.03870201001024317
2018-07-29,0.04910973509661093,0.07924202304984194,0.05039442022224459,0.07942879535794294,0.2913642371160823,0.0608933979978249,0.025761165856102726,0.03149733547700254,0.00011710457853387109,0.06213087008856093,0.015381525165248343,0.102988396811218,0.019259382381212588,0.07199961875508673,0.007820191544567862,0.09457921973280603,0.01577325077146785,0.011286912762996459,0.12327285799242607,0.0548099581914828,0.00797808864064455,0.038816607287842565,0.030536488457877337,0.2467077080418613,0.017476966090229654,0.1555168307047303,0.0027122687884810785,0.15409528808226347,0.018994902827045565,0.0684002826026922,0.014983404340053625,0.035822772111058776,0.16696113255242648,0.16231856882599432,0.6052296238587608,0.047739080444010665,0.05636465569406518,0.034998132022075024
2018-07-30,0.00012471332613167864,0.21494134222915567,0.0010281270536343398,0.16676885682630488,0.5004229491208055,0.3333778704305589,0.012590664851255231,0.145667384590847,0.03259204427259476,0.20107726613785892,0.009311491170139501,0.052531829479057005,0.07957396028597473,0.21165370211308926,0.04845420916033971,0.13662326762723384,0.0025816762369532376,0.0003358324475095455,0.3052346345483213,0.06280370212573728,0.05970133588997294,0.14039834252376548,0.3018960147623062,0.5249643965220093,0.0795401978663886,0.011863595120268591,0.05283945288796404,0.36085936202892616,0.08270586163359976,0.213161781928589,0.052441306017252165,0.12404921306571577,0.38829434705221727,0.6167755698821492,0.6040798382358332,0.20974430477594055,0.12987806766903312,0.12893318101879783
