Date,model4-drate-0.4-opt-sgd-arch-1-3-skewstudent,arch-1-3-skewstudent,model4-drate-0.4-opt-rmsprop-arch-1-3-skewstudent,model5-drate-0.4-opt-rmsprop-arch-1-3-skewstudent,model3-drate-0.5-opt-rmsprop-garch-1-1-normal,garch-1-1-normal,model1-drate-0.4-opt-rmsprop-arch-1-3-skewstudent,model4-drate-0.5-opt-sgd-arch-1-3-skewstudent,model2-drate-0.4-opt-rmsprop-arch-1-3-skewstudent,model3-drate-0.5-opt-sgd-arch-1-3-skewstudent,model5-drate-0.4-opt-rmsprop-garch-1-1-normal,model2-drate-0.4-opt-sgd-garch-1-1-normal,model2-drate-0.5-opt-rmsprop-arch-1-3-skewstudent,model2-drate-0.4-opt-sgd-arch-1-3-skewstudent,model3-drate-0.5-opt-sgd-garch-1-1-normal,model1-drate-0.4-opt-sgd-garch-1-1-normal,model5-drate-0.5-opt-rmsprop-garch-1-1-normal,model1-drate-0.4-opt-rmsprop-garch-1-1-normal,model1-drate-0.5-opt-rmsprop-garch-1-1-normal,model3-drate-0.4-opt-sgd-garch-1-1-normal,model4-drate-0.5-opt-rmsprop-garch-1-1-normal,model2-drate-0.5-opt-sgd-garch-1-1-normal,model2-drate-0.5-opt-sgd-arch-1-3-skewstudent,model1-drate-0.5-opt-sgd-garch-1-1-normal,model3-drate-0.5-opt-rmsprop-arch-1-3-skewstudent,model4-drate-0.5-opt-sgd-garch-1-1-normal,model1-drate-0.5-opt-sgd-arch-1-3-skewstudent,model4-drate-0.4-opt-sgd-garch-1-1-normal,model1-drate-0.5-opt-rmsprop-arch-1-3-skewstudent,model4-drate-0.4-opt-rmsprop-garch-1-1-normal,model3-drate-0.4-opt-rmsprop-arch-1-3-skewstudent,model3-drate-0.4-opt-sgd-arch-1-3-skewstudent,model2-drate-0.4-opt-rmsprop-garch-1-1-normal,model5-drate-0.5-opt-rmsprop-arch-1-3-skewstudent,model4-drate-0.5-opt-rmsprop-arch-1-3-skewstudent,model2-drate-0.5-opt-rmsprop-garch-1-1-normal,model1-drate-0.4-opt-sgd-arch-1-3-skewstudent,model3-drate-0.4-opt-rmsprop-garch-1-1-normal
2018-07-08,0.07255486347190414,0.08134700866248772,0.05878520288346472,0.009511788806521683,0.04935519889600268,0.0013722735154768995,0.13931888444465584,0.05848121687511502,0.15455351637554807,0.019963429263944493,0.0009120883206281321,0.050040974162472114,0.18444657671938486,0.027322437024935062,0.00034140691984726085,0.06351552196248059,0.008120280678724601,0.08529536368357526,0.23395888922723085,0.01160873936765726,0.06991270098190608,0.06571176953692422,0.06068319852806318,0.0657348578215093,0.12482583624886125,0.035995636336951055,0.0960570388023682,0.007991930885724878,0.2718558744037951,0.008630688702213504,0.072687810429727,0.008710236910785844,0.07646281266470133,0.001175902857260127,0.06945831259519895,0.26747333192929434,0.04147405564315998,0.04224095722852173
2018-07-09,0.0345188739456468,0.15511945262987917,0.05123692837256958,0.01818038451715636,0.02763146746399063,0.0035095285684175886,0.1370527091628346,0.011481554579368062,0.1334255452524761,0.017229113101367183,0.001102227635225926,0.024473750880360107,0.1508187642410801,0.007845593728968316,0.0023764526951109374,0.04060639545125697,0.0021514621175592603,0.06513702187560202,0.158013107916926,0.0035058070732377255,0.01895117211226722,0.02190699154236741,0.03474954790914029,0.030071255689610263,0.16247686923990437,0.010638758219419253,0.046104543649126604,0.0063227793415106155,0.24711093151337304,0.005056867649924684,0.05912686157147543,0.0009639731014178022,0.06880159752978146,0.0006033142554120058,0.05657723984163719,0.2583433599589035,0.02794103346401797,0.019601555771631314
2018-07-10,0.006732751458832186,2.235728693710529,0.0172040775823994,0.00037317682510910476,0.0102509884614332,0.20787028149799888,0.07115672831002134,0.005197441771211306,0.05934607824475471,3.8427293554528786e-05,0.0001501716623971809,3.3468478851257066e-05,0.0736861802700857,0.0010752172049102128,0.03552852337657788,0.006560142270752578,0.0017754884415569004,0.025717108087922234,0.09063554316349437,0.0014192590578160458,0.00749097956465767,0.006929604359244234,0.0005087526193577115,0.0016889917826491522,0.08186996212759957,0.0005229383441808584,0.010522495391450238,0.00993776218157195,0.13389750143580884,8.028185038500052e-06,0.02081618318291815,0.009138636283712797,0.020348370652339794,0.0012315224950581627,0.011035203151962075,0.1429685750442688,0.008267745734578518,0.002111103394653933
2018-07-11,0.012174388932955723,0.030250558243654448,0.02341653230919829,0.0050272188758142145,0.008386208357038691,0.08511631883019001,0.08198978434909272,0.0036267274154983347,0.08095488728183196,0.0015223406012287554,0.0018502004615493614,0.00611888676079733,0.09018426026009665,0.003527851149271304,0.024931357320317874,0.010769122652070301,0.0012830425556468363,0.038285353163285546,0.08763733307696865,0.0031317316315042578,0.005966602075449766,0.0006847319545119763,0.00028899943593120364,0.0005773377394796237,0.09076521771799435,0.0037129868946576693,0.0012845760917767693,0.01637845894146655,0.12016686270082066,0.002587531389019516,0.02636889258007922,0.008254379647531224,0.04567514134324372,0.0006131538414268267,0.018769921585579403,0.15296723032222567,0.0004568272114344085,0.006097942430589903
2018-07-12,0.033327558476970755,0.13987271796715023,0.0256806233955431,0.004574432361080227,0.014813380099929312,0.06724198967226307,0.07398959245534985,0.0010766831215431993,0.08062190659457365,9.912359248667089e-06,0.0008946978355128073,0.006346529760002133,0.08616491559275193,0.007179493173729375,0.00703902876801453,0.021846888572147987,0.0039415230272508515,0.04376213802657971,0.09475462381889001,0.0005429361375218187,0.024332933153644626,0.0029994571552641267,0.006919652730876427,0.0015574033539073116,0.10126654603311502,0.02156144818496631,0.017162742358512992,0.007193117759314002,0.15475544824120788,0.006536788805987437,0.02239771153614758,0.0037243533084933985,0.04769350201391868,0.0006091937221148477,0.022006443757757965,0.16264946236512548,0.00304318826402752,0.008413484807508054
2018-07-13,0.007093863638070847,0.012529721296750363,0.021540956561125243,0.0008356977443409711,0.014293669954570053,0.01673455274296623,0.06647944273259361,0.020982311287568296,0.0831178571061982,0.004090608207318218,0.000589432099811454,0.012981338550825219,0.08651542013911488,0.009816672564553843,0.0008718686941512122,0.022747280887900765,0.002172723035549113,0.05711846531447718,0.130216776502174,4.36955736003064e-05,0.02784819254049974,0.0019339393467830974,0.0015869871467795726,0.001711069616046973,0.08909728138858981,0.03911028614251646,0.008787108343345252,0.0003548230470280092,0.1610096576213182,0.006856929236157506,0.02216832954914663,0.0059792256427148695,0.0479592730918315,0.0019232454782764751,0.007022335627788673,0.19379794255135802,0.005395144484002138,0.017764016153587442
2018-07-14,0.026239599798695036,0.031488456121552634,0.03157790078005449,0.0025899364833002936,0.02891707683314304,0.004934812623506305,0.07548334160908053,0.01721778337115853,0.10416605110755528,0.001290323885090987,0.00032850552718813883,0.011819977204302197,0.11024506213154583,0.00183773242193891,0.004421057261626897,0.056166411308437025,0.0021980680634803517,0.07995187085511803,0.15868315954001905,9.638249262577115e-05,0.021082435554873026,0.013303965793934381,0.019072402305182253,0.014292151945330752,0.12948174435336754,0.03869790013997602,0.02613315330777462,0.0007930970365528974,0.22161684987528907,0.011510429251232822,0.0261884370544293,0.00271834825322788,0.0635636818513355,0.0007276312806834322,0.01401910904096812,0.23766465317268579,0.005330448208498189,0.025811982164855453
2018-07-15,0.03219700855433486,0.09337367149389156,0.014076967976255662,0.0006147151092591841,0.016775222888411156,0.00010134017081929086,0.07164724973446843,0.004401261107538126,0.09613147310574913,0.00030878920374020647,0.00026132342522581457,0.012670257630276975,0.10188002109165537,0.0006084361688813508,0.011501061281031852,0.02482288444695742,0.004110579211722845,0.06265291788035907,0.1323647733209266,0.0005307481115660501,0.02069040557934308,0.00658899081513427,0.00810779568007157,0.009404468495870118,0.12002349288859555,0.009165124918183281,0.031348791341730346,0.0005176217009149064,0.19562904135511497,0.001495245074896721,0.023677976919321504,0.0014642462771123955,0.050951987318339345,0.00028518904378962577,0.011020317270159357,0.2137538454054317,0.01656011205478365,0.022263832671656453
2018-07-16,0.0049489334200736815,0.6398955712894706,0.006444319042856457,9.627128027338669e-08,0.00555976267669168,0.044014240777449906,0.051235733184260335,0.007295582805235151,0.05916587571774197,0.0022984599233638317,0.004947614854567844,0.002861695353373125,0.07426931756871365,0.006724636968859067,0.04197203808124634,0.010661453800613974,0.000133688773146872,0.04108906410449051,0.10239197208408155,0.009866525158664884,0.001360157718255922,1.958490743477034e-05,1.3792597479584455e-07,0.0006579592382650405,0.08969873222159713,0.0015604304305099274,0.0004456640246134067,3.0701482949427258e-06,0.14766329159282662,3.1555364039603237e-05,0.020300344128101847,0.0042261341784881655,0.03109241565452574,0.0003640915776700788,0.004740930621363404,0.15689275905013117,0.0037659597631501066,0.011436898532472114
2018-07-17,0.03737710815308891,0.10992318969157637,0.015396839437580287,0.0037973228361562594,0.00979658936077242,0.02647787726580486,0.06678352793621103,0.0029018542433558838,0.07618300588982402,0.0011607838745062613,0.0002584625830718181,0.003818192133930276,0.0753778625833749,0.00831832985534324,0.022379585079645783,0.01095055332491367,0.003802217232516341,0.0385778786167537,0.12007834306478869,0.0004517249299516599,0.009568560974571231,0.015533090939777337,0.004349576812554389,0.0017803320779943657,0.1136537318946973,0.003950620480968667,0.00011373201962569041,0.004738425395571979,0.1408688943116935,0.00022935774416580755,0.03646971336047047,0.005170361880231583,0.055445848479246565,3.334163436515151e-05,0.020297641500763953,0.1877581120697166,0.0007785635433684023,0.016839228131656094
2018-07-18,0.07668797673833484,0.10521287440555303,0.005787270347847705,0.005019692869290548,0.0029994528654967694,0.007961159971033843,0.05067725437801995,0.004475535191520964,0.062193537047521105,0.00011124534513819906,0.0003441819316374522,0.015061563295996911,0.062215504934186774,0.006404048497493813,0.02270270222322101,0.00047083752612893154,0.005555870344862012,0.026955939569924814,0.10175496517789728,1.9645025250712975e-05,0.002745007680910584,0.0003985884830772422,1.3314172797738043e-05,0.002084903258709968,0.09981132948002704,0.0025735877790877782,0.0007915270702599223,0.003085192690114243,0.12868035471299355,0.0003350441363401682,0.037790792700528174,0.003573464173453033,0.037037002842924514,2.5672453211526146e-05,0.010399363778365063,0.15912380357136374,0.002153578009664089,0.009912739373717335
2018-07-19,0.014786310943823835,0.004632134457392825,0.005930658066971407,0.0016501359904987796,0.0041801197917319425,0.0009463458270080399,0.05777139895728559,6.617889588573844e-06,0.06205791250059031,0.0016334784441352475,0.0007508156732297599,0.006287596466023034,0.05777544663696201,0.018653838014475815,0.024188835632104486,5.075908217855025e-07,0.007225806828246435,0.03341472343622287,0.09645584667374263,0.004334570360260702,0.0048868510612502785,0.0023419651131019454,2.207396729959937e-05,0.00015047669046768338,0.07516577054125201,5.068935796944242e-05,0.0006805223907887274,0.004450706548589702,0.11169307287264271,0.002020483253895671,0.028935250353921332,0.012816561629760215,0.034743575403285175,3.117719292959098e-05,0.0023022172329341273,0.15194704608699414,0.0025335532411779648,0.015649871368494203
2018-07-20,0.006840330928880731,0.06422953112663377,0.006589636030602364,0.00031068867837881947,0.00420778777729464,0.003401305206412625,0.06302462792312132,0.0045015569529785904,0.05354247200896662,0.0001005029675813628,0.0013878890649081546,0.005851869520231238,0.05341000780890529,0.015158193811682394,0.02068954769337844,1.4588909979406257e-05,0.007889415750880044,0.02614899316543337,0.06555400989696847,0.011680261140231114,0.0022903386947643154,0.008958737374478873,0.0055780817720611055,0.0006176644929253702,0.05950937924033647,0.009407386602928556,0.00108660267202101,0.0010514858898009356,0.11568033770440127,0.0029394335526218996,0.02863685801226984,0.01176138446179928,0.02559954021445013,0.0003165639167964105,0.0016054560965871683,0.13555373866661496,0.0035686736670351754,0.0098118896895619
2018-07-21,0.0004712094809375059,0.0011017445163929857,0.0019511063883366144,0.0005539268239235317,0.0023679182185828013,0.013608457252739065,0.05256503550760129,6.953341843216371e-05,0.05204368013001664,0.014683690850089593,7.611749571807489e-06,3.7669643536200126e-05,0.04848968708190943,0.010341551684263312,0.038293272840640886,0.0075295326924299895,0.009491529290847811,0.02766813727104672,0.06333346525109874,0.016545682061602018,0.007502636336372967,0.005579098037613757,0.014483525585495895,0.002112889709653545,0.04917810519600011,0.0034183479854345204,0.0002456328963839746,0.0004996467708781952,0.11004831585849653,0.005887018708364649,0.015656235579059725,0.035414565290252206,0.029468127181720167,0.00022317730827928808,1.5860943964218895e-05,0.12874034983869193,0.003722057822948114,0.013768945468360331
2018-07-22,0.017264171739469352,0.004821606132780732,0.007639190919447841,0.000668822086661449,0.0011800080453798147,0.05494894223639423,0.054408657855246685,0.000177714632616146,0.0651151304521135,0.0034169408247247506,0.0035852341935723826,0.018003114493379286,0.052531225927783524,0.006479582643288407,0.07067226395350841,0.004240359807995027,0.009251185874640487,0.04178876504660416,0.07378210458431465,0.007211986384780429,0.008543418622454611,0.0006797885439316561,0.004479070043459132,0.000312522107761704,0.05075119337372551,0.037667032884062895,0.005038807023069343,0.006257054449779162,0.10898501480407029,0.010781384337837256,0.014934219713729657,0.013926349436744359,0.03048922663227988,0.0001623342322652052,0.0011122121734943766,0.1402750206580571,0.006618742571277809,0.007420012629773314
2018-07-23,0.004410187405554788,0.0003217990722487382,0.008468181340095424,0.0007395137376263796,0.0006349191399256563,0.0801198846681323,0.05629134047001552,0.0015048392909375085,0.061457281641969896,0.0025910235941843615,1.057822730540587e-07,0.0024985760159764087,0.06297963762920368,1.62206171955898e-06,0.0665094741666023,0.017921530818831338,0.0015053873774588862,0.03255898402589062,0.07953730072996339,0.02034083753312769,0.0038496095567168644,0.0027963887248126547,0.0031019060833213682,0.003604796572426978,0.06841768358620934,0.0025949153732645336,0.0019416059679258153,7.6019415693534714e-06,0.10962171504620888,0.007457664762099506,0.01758155120431446,0.009249007062095242,0.022896847159846714,0.0002892292689832896,0.003302194259429133,0.13430663892325323,0.0035347493559536483,0.005001304520296507
2018-07-24,0.03306919632022976,0.5804680427991468,0.023768736743757936,0.0018457702293989298,0.026205117601196575,0.026609285704444017,0.09758076341396982,0.00029341388161646464,0.11572500969518157,0.005174839618619113,0.0033149299224411242,0.028940943049445667,0.13167750947688445,0.00014308915962508547,0.009144575128474022,0.0654604291521867,0.013768623527701584,0.0817185398680775,0.2013513508209292,0.0007177109643323007,0.024841658582313422,0.018332236072749284,0.00759848304681101,0.01235311946689699,0.10965620840609133,0.045075539545111315,0.022860904184631273,0.006909221684557718,0.20258930614629267,0.018044422123168313,0.04288970508146606,0.00020298521858618567,0.06997722035099314,0.0041408617684170574,0.014950399950192478,0.21051039498017554,0.030132990979659977,0.028439341034190647
2018-07-25,0.04966382672607744,0.02874740304641368,0.03222361882698322,0.005369321421337251,0.017656205091573417,0.002196956619089138,0.10503155628923506,0.02151298467402657,0.11852474797175071,0.00346352891049333,0.00011574416735158681,0.012817625735383172,0.11841876275339942,0.0006080215836307963,0.015652448625781246,0.06777051850667974,0.0013386783540434036,0.06708068592344753,0.1759085258920234,0.00019239482950376743,0.004129778625416687,0.029974105512822802,0.016443418555194246,0.008406222415388744,0.142267538773486,0.03680041924948272,0.007150064441118062,0.008494498500574292,0.18917134540026168,0.005464759797658873,0.05061171402505866,0.005749265884826949,0.05746042082487463,0.0066209131315030775,0.031365155125720606,0.21474211211255267,0.029982430196225845,0.027006969591243254
2018-07-26,0.07491526340752305,0.059790371532675766,0.033884506820299275,0.008709116608492983,0.03359414192284077,0.00020114009129272662,0.10829363842718619,0.015236630728723017,0.12228567534745602,0.00817567655604653,0.0009689223697561395,0.05956481885512192,0.1311739524711578,0.003356295970683449,7.053836517037244e-05,0.05298797837663943,0.010226518011542597,0.08131487274168854,0.2027973321612527,0.00028338180143553917,0.017615229591769158,0.03772822500884658,0.02092989438241045,0.020755504455585484,0.1569813877499063,0.028541733155919118,0.017930628801993857,0.004306024807080614,0.22428739137986806,0.014581745363508298,0.0634818500664367,0.00013257790438502305,0.0813561117619709,0.004233077882596443,0.043984931271588465,0.2658243222091064,0.028279056192961585,0.04255430486820675
2018-07-27,0.0877906411024809,0.03342238707883082,0.026261160225878228,0.007917670860780938,0.034526483977798776,0.005060037435745479,0.10988066438374294,0.02132778236920257,0.12223225296666858,0.0018274475047432815,0.0007044297240686387,0.025327743738572307,0.13471057679779444,0.0005262007028412018,0.010916121594198675,0.05829592705824768,0.009987031208483411,0.08529165172451575,0.19134838625328185,0.0006072772028203565,0.01421672887211686,0.03091529745011234,0.014614028224593045,0.01495413360478126,0.15412986432086334,0.00862284866884032,0.022444994160928117,0.0067745500724351385,0.2051855941620487,0.0062980088072061916,0.05653594959909639,0.0019141119373747896,0.08670568749729825,0.0030902208615247316,0.04000287805379975,0.2537856587270767,0.012239681710402862,0.037397238023123475
2018-07-28,0.04773960797724752,0.028678646390964475,0.026461923896019507,0.0049215085249071835,0.030586709410411476,0.022276240751746317,0.11299201836094715,0.03440983600149169,0.12261492080839155,0.00037756819507781144,0.0032850566931907415,0.03542952177243396,0.13748892764791285,5.218090896947525e-06,0.004734869208023544,0.04523811831475175,0.012790606618576806,0.08425100930365598,0.1686239892603664,0.0032457534185843366,0.007819230710177785,0.022095203462903848,0.01756986147313365,0.021798016685061115,0.15869739335071598,0.012904213453794418,0.009208368447290038,0.02021547773693074,0.2058167811137249,0.0036692596432795466,0.06053006419311869,1.8730580763117978e-05,0.08991944649132316,0.006232938932099805,0.031085750003423177,0.2542378528698858,0.011826456816485672,0.03223898681425408
2018-07-29,0.01966320499791375,0.034709489708658815,0.010266496325040874,0.0017491734038495854,0.021615386282933288,0.03287216841829018,0.11448031678224019,0.012179444473135626,0.12380909817306804,9.026296503849566e-06,0.00018383347668750617,0.021491272795758118,0.1414187698097202,0.00982223303912755,0.019315309635021365,0.029646131621092305,0.008291053170489168,0.08625507335981593,0.14752231691728296,4.644195478842675e-06,0.0015567302025790916,0.0062359798404249805,0.01183089559385247,0.008353342228969779,0.1498342711352246,0.013950142284298474,0.0015387826693815812,0.015705759195479018,0.25249204999798197,0.00047605394366252024,0.051978309479164125,0.0031773491189880806,0.08102629452936226,0.0030912221631436056,0.012019171136535613,0.2501817134538916,0.008405673553452005,0.02533229409389435
