Date,egarch-3-1-studentst,model3-drate-0.5-opt-rmsprop-garch-3-1-normal,garch-1-1-normal,model4-drate-0.4-opt-rmsprop-egarch-3-1-studentst,model4-drate-0.4-opt-sgd-egarch-1-1-studentst,model2-drate-0.5-opt-sgd-egarch-1-1-studentst,model5-drate-0.4-opt-rmsprop-garch-1-1-normal,model2-drate-0.4-opt-sgd-garch-1-1-normal,model3-drate-0.5-opt-sgd-garch-1-1-normal,model4-drate-0.5-opt-rmsprop-egarch-1-1-studentst,model1-drate-0.4-opt-sgd-garch-1-1-normal,model5-drate-0.5-opt-rmsprop-garch-1-1-normal,model1-drate-0.4-opt-rmsprop-garch-1-1-normal,model1-drate-0.5-opt-rmsprop-garch-1-1-normal,model3-drate-0.4-opt-sgd-garch-1-1-normal,model4-drate-0.5-opt-rmsprop-garch-1-1-normal,model2-drate-0.5-opt-sgd-garch-1-1-normal,model5-drate-0.5-opt-rmsprop-egarch-1-1-studentst,model2-drate-0.4-opt-sgd-egarch-3-1-studentst,model5-drate-0.4-opt-rmsprop-egarch-3-1-studentst,model1-drate-0.5-opt-sgd-garch-1-1-normal,model4-drate-0.5-opt-sgd-garch-1-1-normal,model1-drate-0.4-opt-rmsprop-egarch-1-1-studentst,model3-drate-0.4-opt-rmsprop-egarch-1-1-studentst,model4-drate-0.4-opt-sgd-garch-1-1-normal,model4-drate-0.4-opt-rmsprop-garch-1-1-normal,model3-drate-0.5-opt-rmsprop-egarch-1-1-studentst,model3-drate-0.5-opt-sgd-egarch-1-1-studentst,model1-drate-0.4-opt-sgd-egarch-1-1-studentst,model2-drate-0.4-opt-rmsprop-garch-1-1-normal,model1-drate-0.5-opt-rmsprop-egarch-1-1-studentst,model2-drate-0.5-opt-rmsprop-egarch-1-1-studentst,model2-drate-0.5-opt-rmsprop-garch-1-1-normal,model1-drate-0.5-opt-sgd-egarch-1-1-studentst,model4-drate-0.5-opt-sgd-egarch-1-1-studentst,model5-drate-0.5-opt-sgd-garch-1-1-normal,model2-drate-0.4-opt-rmsprop-egarch-1-1-studentst,model3-drate-0.4-opt-rmsprop-garch-1-1-normal,model3-drate-0.4-opt-sgd-egarch-1-1-studentst
2018-07-08,0.00027098956466323286,0.520775650270769,0.4795853468452432,0.22108738302051015,0.09086952896867845,0.0948503015061231,0.04648167461937418,0.4477135736105455,0.22754605343435216,0.23786506419582,0.28667008893662543,0.06980355355158194,0.6798454191398884,0.4032511184586006,0.13778965632238901,0.6635405297773744,0.4566972755027696,0.030599399836028204,0.2626692014266272,0.13713860690116744,0.14306373605279096,0.5659491533286152,0.08035847894376566,0.08937223336112263,0.5556338190250063,0.11276272220702575,0.0019171298488597029,0.12380931698847787,0.049187229523352506,0.09856943825732901,0.06975782739562313,0.018066994730420644,0.1479555927914925,0.4426414896054318,0.3063253098399304,0.46296860217180014,0.08208731619029323,0.2752580961357707,0.07299671440232011
2018-07-09,0.0007643123756276237,0.1529326705684157,0.15700736686982117,0.0846423592095859,0.037738525274356234,0.007875612781799813,0.018912936029760213,0.02063126008076595,0.0022510118285998275,0.011318272349475474,0.0010685137980248342,9.849650783534185e-05,0.054336796165489525,0.1083864861423284,0.025467640547574312,0.17764186626609876,0.024108654681800706,0.002140490076594974,0.00018150935254579765,0.00015838048038064673,0.015360474331397306,0.07698307622777104,0.02292293220614024,0.00028697751422275775,0.4633479011589423,0.015195428968884008,0.045538924363159206,0.0007543283844994401,0.0013904166223109558,0.0007432608465206529,0.0005218753236276162,0.013005520899611352,0.00161684324060253,0.09008345492567287,0.001266932172981136,0.00876440281767907,0.009268550350513632,0.030829329949780597,0.0037828983222031962
2018-07-10,0.0359391413077141,0.2044687682127992,0.2089947823395467,0.1922468199449535,0.004630278392133679,4.4191104118351586e-05,0.00042093206504227316,0.010032544232832872,0.017652820968921262,0.12884357265121937,0.02817501868965903,0.057336804861582304,0.19266510968442446,0.2043365805442037,0.0059871550938552405,0.3786537382862064,0.09705625473263586,0.04817671830457222,0.03895172311949371,0.042503421301252155,0.0026049835008460265,0.15946765073464275,0.023720561387692934,0.013296497339667266,0.3654040120872091,0.0028473449866973977,0.001749313143174991,0.029821024113095545,0.02337303403570458,0.16036908379367015,0.021067570033059473,0.056291452987156966,0.05519861217742246,0.32978111600511334,0.11656602264887711,0.1980562393314982,0.01883100224353815,0.049540965633621786,0.013698855276421793
2018-07-11,0.010986266945314682,0.16225062621618874,0.30903733144912515,0.16881074796618067,0.0005215108227253649,0.003699861708771675,0.0015799343919613129,0.03354290732388507,0.012155708252851578,0.08193848344330219,0.1547249010652619,0.03200664427363607,0.14448988515798197,0.1040793855642525,0.0005894432050301776,0.38101897958034947,0.09633168376947393,0.02288031623897539,0.00030026958391491965,0.018091699547766703,0.02472534801213105,0.264913086780814,0.0004936123537801919,0.00032518615126740213,0.5243156378322987,0.0003981516819408047,0.01323402017208105,0.019359894670458275,0.007064219027684068,0.0301266728370088,0.032192027490727845,0.0013172296506148578,0.008306399081171598,0.2092700821116789,0.011753258999623253,0.04345573776173442,0.00010046551140418164,0.06678149001555765,0.0331086149774254
2018-07-12,0.023330759961937966,0.1619018717373356,0.38629642344535503,0.17014216891930292,0.0035123013081852323,0.03251744163275189,0.0009253647388173393,0.00022195879672678634,0.050360095700956176,0.07987694244163009,0.1408812999280094,0.06583042359245848,0.09426012089358007,0.14859600354922897,0.0021538480325516336,0.2754108958487076,0.18791728703889443,0.006224183027927398,0.009087429809007662,0.006229470014119309,0.027222416712472754,0.30473466400741345,0.007725246541436242,1.1781941586051824e-07,0.6160752023269859,0.0019966501748006713,0.004318383462126126,0.005372403543873298,0.05128078080323522,0.11932793806429151,0.0443153491598774,0.008544512387229341,0.07973739230290691,0.16206569397142348,0.0006370358094709701,0.13283031287423655,0.003091380201767334,0.10121136816502786,0.005690549612629405
2018-07-13,0.0030016899147947552,0.17490649194191168,0.4288576803717719,0.13433015539459112,0.02407427023126316,0.03555170014081845,0.020210183563529858,0.00046133606462673215,0.050667684665848235,0.08909896344209729,0.200810552863457,0.04981818858683943,0.21381089759370026,0.07713762721562775,0.0388776001463563,0.20933785055946866,0.13376700196468203,0.0013709561610829159,0.007667714193561962,0.00851216866590183,0.043924369440937146,0.2921379580976113,0.014737186650169955,0.006561182279272654,0.4803189745191054,0.04586299999350827,0.007281769558396132,0.006262747890488282,0.03044850321971648,0.015251478092065226,0.042509155249637116,0.000546114141817338,0.03048634199308719,0.25723555896223815,0.002804039819953371,0.01922268969824888,0.00013570351519205876,0.058547136150511936,6.450218403254256e-05
2018-07-14,1.4924731747007127e-05,0.18990913060082873,0.5345820017548604,0.06514825779967406,0.02388773256938187,0.02723757693999516,0.017361026352986232,0.005783127583404303,0.06798443372961505,0.04769493792172155,0.16596505386853735,0.2122835661046682,0.11781319478058573,0.0740136931598259,0.04645019476310703,0.3066559316612431,0.24525062097793285,0.00027503792979916345,0.003523155209241339,0.0006836220769680527,0.04958607400596844,0.20210862407298463,0.017706099295642697,0.01503124365137191,0.7644807485429649,0.008030118334367677,0.00011269579433397051,0.008560632755781217,0.008950054472694386,0.20599972660780397,0.061794774445175,0.0008099836933355004,0.05960281009166741,0.378891646656395,0.014844101654499342,0.026353842978279578,1.066526976820084e-05,0.0998091285060883,0.0006709025977061767
2018-07-15,0.0004822436449752254,0.11769962323794647,0.38980965269092743,0.12692420647321173,0.014943071571248004,0.003637469417433743,0.04671555858698185,0.006233604138009167,0.01414584747081747,0.024167568110116566,0.10294414296287846,0.1704029705377322,0.19200800197409798,0.0923101695328949,0.007310719082599186,0.441188695766126,0.12834839823846278,0.0025906508759019936,0.013109891189016726,0.0047153610891403136,0.017306017336197344,0.32582979718489763,6.075393292607009e-08,0.03989361208579297,0.5584701688495122,0.05570801629112171,0.017962883738219276,0.0023361066197456633,0.031189921847519585,0.0757356877511338,0.03834681059499813,0.0004020114475263043,0.11352065701663502,0.2891385965323569,0.000888480312072088,0.07707780437775827,3.1586296318729087e-07,0.029742664371494736,7.059052673230446e-05
2018-07-16,0.037981697003515495,0.08017374994877649,0.37113866316896466,0.09545013049119244,0.04023756982293588,0.021341074197167038,0.0690220373175023,0.0013224637946901555,0.002899434286859706,0.09802191372096061,0.01757986288904658,0.039987659072219885,0.19673116044572453,0.07822821637106155,0.013950221242223903,0.773733535184035,0.07143570929305598,0.010732664804297206,0.0045727207240342915,0.02491841106746933,0.018125526436573895,0.3892333233674706,0.0021758255546408503,0.017944894377173972,0.7032497005380537,0.04148583785894528,0.01937470647657282,0.00016069556134971625,0.036443285457288734,0.08566196598714097,0.03753210537632216,0.02433484084004167,0.03530239480409768,0.26536206878431157,0.0036412045980680056,0.05270966954578785,0.00031992671413547244,0.0016983997083757547,0.00020730946773390397
2018-07-17,0.03631469567711681,0.027909954268268745,0.20504951166524643,0.20179480401887184,0.20092941222804053,0.03035515399929036,0.000416739379962697,0.033523572329454326,0.002832292354476049,0.19721780709387157,0.018528035208965513,0.02406742223085552,0.081671246099181,0.10616738666745165,0.002609090235145184,0.903829587881417,0.1301734552741186,0.00875719872278844,0.02364307417687959,0.02548987087316748,0.08959005681137273,0.3823364353860653,0.0001112342635713459,0.022331717173931922,0.6145719981329694,0.117145270363011,0.03712827012260944,4.4992240521988406e-05,0.009042691115738789,0.05982819410306696,0.03585141373300619,0.008275135988345712,0.162698918146167,0.14611791299054666,0.0003866919919548828,0.1090452916919928,6.196592336354129e-06,0.04042810917486727,0.016689240778891185
2018-07-18,0.0038539984035345512,0.06262473555526189,0.19528963777597852,0.27563168934163945,0.2442333541181414,0.07318160644334507,0.0308086186761625,0.038440864961252895,0.03682916436656562,0.3732039180735991,0.05986447114583336,0.1842855174373214,0.030865894127152134,0.05236705485464529,0.033796120061085656,0.7591037470727501,0.062224704202052714,0.022696944320374227,0.012600121041340727,0.04032819073985233,0.03315581423309605,0.2042763437456757,0.0016595276734475833,0.0021438529084496817,0.6763155762922524,0.13724939591241253,0.004854452234900518,0.0009427860180822743,0.010529780917249475,0.11061399001931017,0.08913745902300665,0.006124104953760785,0.2702555640864218,0.21740675869152873,0.02697030085395595,0.2928034852176146,0.0012820431943296674,0.05846455568186889,0.018977092779124648
2018-07-19,0.0011397438435550762,0.12551631516063258,0.18283567177159796,0.36629298180442416,0.4439304936142819,0.17786450280142194,0.14532960031260947,0.1121735293628952,0.20923819055309797,0.34703855320334814,0.03949724260528528,0.20969818327513903,0.05384686465577998,0.06400246165683719,0.12044002243989728,0.8102861569466948,0.12451024173385628,0.05599800782244289,0.0007257690980981376,0.08283537896991766,0.07028271403601885,0.33331961892703005,0.00018871154420877694,0.013633535594192598,0.8492892227817349,0.36732825358940396,0.00476214299055412,0.011794525170554107,0.02389967340287451,0.11947337225569912,0.04877064659663752,0.01105536420702297,0.16830182321703363,0.22984864900473453,0.20722031570476712,0.23301641848328736,0.00532615805730884,0.000125482517834515,0.005800840961796315
2018-07-20,0.0006003387141348922,0.10718509274098793,0.13828461420885463,0.4068657239666942,0.05743916504156027,0.059463039009262766,0.12603689983760794,0.10815546830927876,0.38861075324169664,0.3434950410687847,0.10352240351781548,0.28288360127122647,0.097240492164086,0.06655815897668405,0.22072783490128806,0.5823859715392536,0.16102219217686808,0.1361154175105457,0.022548590186824126,0.0764088160514464,0.1020266793972031,0.5171484889686484,0.009609824030730659,0.11256683256532508,0.932048944657591,0.38763834322916946,0.01767770210833797,0.046921817323015834,0.16184131846970948,0.2231604183284136,0.02093969618315755,0.08502084471316751,0.1413146546902739,0.2693170216719368,0.5509562464281235,0.21875287789803136,0.013030516994744843,0.0020422825127138725,0.02306827252418482
2018-07-21,0.009250381941521666,0.22718772093894402,0.15673361093566773,0.43218546370787253,0.22095454300261363,0.07876803612885858,0.32513702742856704,0.2669806063660338,0.30999755531814993,0.8632423276927248,0.14459995745079654,0.34224927897138896,0.4283523835007372,0.389006693199729,0.2569841799689489,0.6468850757764931,0.17152499427801354,0.16289325131018614,0.17385342412169594,0.10249879814857897,0.06167462357277283,0.8382382679243475,0.016370803526070198,0.08727320617166111,0.7872697395067166,0.6690331738176979,0.059998046112438606,0.03550718048882732,0.1676597607445594,0.29703482195082065,0.02113032353167174,0.192527099377454,0.32116337602358275,0.4136577838752967,0.6591829429611477,0.40018340637773714,0.01754098425569629,0.25180181578278005,0.043046321651579886
2018-07-22,0.034212401419654266,0.3370057447508395,0.1631434015595938,0.4545669165011793,0.15066080978678847,0.08060631497422165,0.6177606916360026,0.295632307143104,0.33108319085491983,0.9329382741526221,0.24078895222870614,0.4850385058333599,0.5143004491032208,0.3748445753980975,0.378480537379036,0.6560446601650934,0.30002853853843603,0.1911076178492309,0.1528968193994075,0.19476743688937936,0.12065027595252213,1.03664436673093,0.006468519844037697,0.10026909510573834,0.6953911094382419,0.7513807938303252,0.08093032915613257,0.06712638907915788,0.08595696744101546,0.7661975300471981,0.04613119965526902,0.25179541086457646,0.3334846043665497,0.6486336244470373,0.5618947762173708,0.5328625354345687,0.039688333033702096,0.389674127975893,0.10586284556118096
2018-07-23,0.00013392153502068756,0.9071381255423016,0.47904292199385134,1.1366282095758649,0.18329604218276882,0.24873853571175664,1.1725695159485543,0.6504053295865265,0.7440843330830309,1.1259737239947352,0.5168852437475229,0.9169571398089578,0.9843275928273194,0.685916913614634,1.0142699687662282,1.2169039388782783,0.6607339019467373,0.4541252486734326,0.24996761644094653,0.5301521090998126,0.44703552824162773,1.66152097523105,0.0817253506063638,0.345290242837606,1.5874675273518664,0.9148442542097358,0.18283103628463732,0.3643678656866574,0.2777969928443073,1.2843162836416093,0.20999335613953904,0.36068510731363185,0.845886589801464,0.9728880789774536,0.937687120598388,0.9707313371166636,0.29790737757968117,0.8521235248468906,0.34493665439975574
2018-07-24,0.03866589114160103,0.7753066220303744,0.5289946503615129,1.2248591628075907,0.4217696670997221,0.31585249690362094,1.1007798589640472,0.7873580169483194,0.6333569849473671,1.395440619473438,0.7101313666404788,1.3256714496499373,0.9395853247701382,0.6834246155383726,0.9689676718911631,1.2651872226750331,0.7428236813276446,0.6360352721088406,0.29519503098738803,0.8538926413757323,0.44718453184380114,1.6002956775244321,0.20820588946904778,0.5363913995804315,1.543685718600493,0.8577910086997235,0.3270264506707147,0.38624752366300175,0.35514048541636434,1.0020157657492477,0.31416435228145134,0.5780409228321431,0.5047585432257704,1.2576912947543346,1.3790716065505182,1.2995851697183625,0.4361276500022249,0.8161927673502727,0.3069135463078283
2018-07-25,0.0037027909182301955,0.7412688523821466,0.5110928194882526,1.2386373050995467,0.8403174692371429,0.5925882314944199,1.2042222256192854,0.8081730526652938,0.7471844146427725,1.7723982348004448,0.6111775547315822,1.749874807312763,1.269785437671579,0.7620774699472532,1.0691688346626476,1.2899994710390004,1.0639183057274109,0.7091792252976163,0.54116759304243,0.8550575072796913,0.5678448460947184,1.6102633806036153,0.23760461319564033,0.5331963135740676,1.5105763805737225,0.9881881202550387,0.4959707306222298,0.45838882207530274,0.5504439306131628,1.1828229833241966,0.5010820736757364,0.8225541238201314,0.7571482075035203,1.1456028545151413,1.4426047839848377,1.5222418017987356,0.53481789411027,1.0840926219521727,0.4762502432023679
2018-07-26,0.001125007131733769,0.48786871389675524,0.566599834523215,1.2484374436476247,0.6247185553725768,0.6503375927486723,0.967880726541701,0.8411568472912485,0.5321776030746512,1.5006872154230257,0.3565130692174759,1.0407355943837122,1.0192302195317666,0.7759776813983312,0.8471673504102253,1.505565794978143,0.6952733757521455,0.7305363017781326,0.333921016700539,0.6722048439731798,0.36568959685329316,1.5112242050304792,0.2593564256566582,0.3189471525639454,1.6382453637436634,0.819719343252659,0.25481816747866054,0.32608006189466776,0.35934143400714036,0.7821301312993901,0.5946724363017153,0.55995765486578,0.5987744469795492,1.2467438704129044,1.4278108491802344,1.3563384721391603,0.5223254108170035,0.3813381800953792,0.18110895145013123
2018-07-27,0.004154874995652357,0.2738619997550723,0.5598443799936952,1.2622662905808475,0.7804690404190269,0.5788380165048689,1.0411642397814753,0.6988352886112899,0.40324036914318123,1.435584243001128,0.49887535242746767,0.8829902869326174,0.9593551899159991,0.8049217399620606,0.6230310486584432,1.4491239394455255,0.7626176764567417,0.6713403358803366,0.21874908818288713,0.6771357052023811,0.29303679237762803,1.2671749110106028,0.26860730530214266,0.2034668229765648,1.373696370311416,1.0077391932588127,0.1876500140581133,0.3291688995953901,0.3412115352609079,0.6780972883721166,0.44386837510853666,0.37665112704255893,0.41833754803330203,0.9501073622015487,1.313728451585443,1.2180338500499015,0.36709500287780245,0.4701511540130572,0.1573940093922644
2018-07-28,0.031315821786927565,0.1232618478179577,0.5337772164428193,0.791965610545206,0.5438266207675946,0.3639923522356598,0.47919721041619245,0.15172003993168492,0.2540307443344436,0.9519560814770054,0.5553154048615422,0.5222038884983913,0.31779459888238676,0.8048381228530743,0.26642607712247324,1.0685779420857864,0.44919530428866855,0.4027280334413633,0.16656247891713824,0.3579105910416223,0.17576587288770124,0.8856621463125971,0.12571238734807713,0.07766681579568165,1.5270779811967023,0.891100179531685,0.07928327948897661,0.15685506949926362,0.2779297042545092,0.3350955838306117,0.15824958746327994,0.17329231629052577,0.15513554397467438,0.3818879431511843,1.3264372994808737,0.7929672344886235,0.23328464056250386,0.16100586962949473,0.04802727787314066
2018-07-29,0.054375655729907275,0.08587173367412056,0.6102757692597035,0.4629997355120785,0.47783862364127816,0.2326541542740571,0.2580963525852544,0.1180873445235413,0.2131549063735076,0.8881645641545115,0.44254415395264834,0.2072935025116106,0.13512455637637785,0.4782708935480587,0.2412532068613555,0.7778939807100769,0.3603051791665394,0.1251934554184923,0.07336725887690895,0.166747568132208,0.06525022816445199,0.7545785210302636,0.07867198786376059,0.047454044317414776,1.6851731509044061,0.8252005199052836,0.07083729277227263,0.09719058276429868,0.29871866468667224,0.45403742467959257,0.09976806525349621,0.16949618360404053,0.1861000861883043,0.2479662650848729,0.9540450010481577,0.5172359664758657,0.10993354027863626,0.21776522969423148,0.02080844969700813
